date,cases,deaths,country,population,cumulative_cases,cases_per100000,cases_7day_rollmean,cases_14day_rollmean,cases_14day_rollmean_per100000,cumulative_deaths,deaths_per100000,deaths_7day_rollmean,deaths_14day_rollmean,deaths_14day_rollmean_per100000
2020-02-07,0,0,Belgium,11455519,1,0.0087294167990119,0.14285714285714285,0.07142857142857142,6.235297713579928e-4,0,0,0,0,0
2020-02-08,0,0,Belgium,11455519,1,0.0087294167990119,0.14285714285714285,0.07142857142857142,6.235297713579928e-4,0,0,0,0,0
2020-02-09,0,0,Belgium,11455519,1,0.0087294167990119,0.14285714285714285,0.07142857142857142,6.235297713579928e-4,0,0,0,0,0
2020-02-10,0,0,Belgium,11455519,1,0.0087294167990119,0.14285714285714285,0.07142857142857142,6.235297713579928e-4,0,0,0,0,0
2020-02-11,0,0,Belgium,11455519,1,0.0087294167990119,0,0.07142857142857142,6.235297713579928e-4,0,0,0,0,0
2020-02-12,0,0,Belgium,11455519,1,0.0087294167990119,0,0.07142857142857142,6.235297713579928e-4,0,0,0,0,0
2020-02-13,0,0,Belgium,11455519,1,0.0087294167990119,0,0.07142857142857142,6.235297713579928e-4,0,0,0,0,0
2020-02-14,0,0,Belgium,11455519,1,0.0087294167990119,0,0.07142857142857142,6.235297713579928e-4,0,0,0,0,0
2020-02-15,0,0,Belgium,11455519,1,0.0087294167990119,0,0.07142857142857142,6.235297713579928e-4,0,0,0,0,0
2020-02-16,0,0,Belgium,11455519,1,0.0087294167990119,0,0.07142857142857142,6.235297713579928e-4,0,0,0,0,0
2020-02-17,0,0,Belgium,11455519,1,0.0087294167990119,0,0.07142857142857142,6.235297713579928e-4,0,0,0,0,0
2020-02-18,0,0,Belgium,11455519,1,0.0087294167990119,0,0,0,0,0,0,0,0
2020-02-19,0,0,Belgium,11455519,1,0.0087294167990119,0,0,0,0,0,0,0,0
2020-02-20,0,0,Belgium,11455519,1,0.0087294167990119,0,0,0,0,0,0,0,0
2020-02-21,0,0,Belgium,11455519,1,0.0087294167990119,0,0,0,0,0,0,0,0
2020-02-22,0,0,Belgium,11455519,1,0.0087294167990119,0,0,0,0,0,0,0,0
2020-02-23,0,0,Belgium,11455519,1,0.0087294167990119,0,0,0,0,0,0,0,0
2020-02-24,0,0,Belgium,11455519,1,0.0087294167990119,0,0,0,0,0,0,0,0
2020-02-25,0,0,Belgium,11455519,1,0.0087294167990119,0,0,0,0,0,0,0,0
2020-02-26,0,0,Belgium,11455519,1,0.0087294167990119,0,0,0,0,0,0,0,0
2020-02-27,0,0,Belgium,11455519,1,0.0087294167990119,0,0,0,0,0,0,0,0
2020-02-28,0,0,Belgium,11455519,1,0.0087294167990119,0,0,0,0,0,0,0,0
2020-02-29,0,0,Belgium,11455519,1,0.0087294167990119,0,0,0,0,0,0,0,0
2020-03-01,0,0,Belgium,11455519,1,0.0087294167990119,0,0,0,0,0,0,0,0
2020-03-02,16,0,Belgium,11455519,17,0.1484000855832023,2.2857142857142856,1.1428571428571428,0.009976476341727885,0,0,0,0,0
2020-03-03,20,0,Belgium,11455519,37,0.3229884215634403,5.142857142857143,2.5714285714285716,0.022447071768887744,0,0,0,0,0
2020-03-04,35,0,Belgium,11455519,72,0.6285180095288568,10.142857142857142,5.071428571428571,0.04427061376641749,0,0,0,0,0
2020-03-05,54,0,Belgium,11455519,126,1.0999065166754993,17.857142857142858,8.928571428571429,0.07794122141974912,0,0,0,0,0
2020-03-06,81,0,Belgium,11455519,207,1.8069892773954632,29.428571428571427,14.714285714285714,0.12844713289974652,0,0,0,0,0
2020-03-07,110,0,Belgium,11455519,317,2.7672251252867723,45.142857142857146,22.571428571428573,0.19703540774912576,0,0,0,0,0
2020-03-08,27,0,Belgium,11455519,344,3.002919378860094,49,24.5,0.21387071157579154,0,0,0,0,0
2020-03-09,65,0,Belgium,11455519,409,3.570331470795867,56,29.142857142857142,0.2544001467140611,0,0,0,0,0
2020-03-10,94,0,Belgium,11455519,503,4.390896649902985,66.57142857142857,35.857142857142854,0.3130119452217124,0,0,0,0,0
2020-03-11,99,1,Belgium,11455519,602,5.255108913005164,75.71428571428571,42.92857142857143,0.37474139258615374,1,0.0087294167990119,0.14285714285714285,0.07142857142857142,6.235297713579928e-4
2020-03-12,174,3,Belgium,11455519,776,6.774027436033235,92.85714285714286,55.357142857142854,0.48323557280244445,4,0.0349176671960476,0.5714285714285714,0.2857142857142857,0.0024941190854319713
2020-03-13,250,1,Belgium,11455519,1026,8.95638163578621,117,73.21428571428571,0.6391180156419426,5,0.0436470839950595,0.7142857142857143,0.35714285714285715,0.0031176488567899643
2020-03-14,338,3,Belgium,11455519,1364,11.906924513852232,149.57142857142858,97.35714285714286,0.8498710783609443,8,0.0698353343920952,1.1428571428571428,0.5714285714285714,0.004988238170863943
2020-03-15,179,5,Belgium,11455519,1543,13.469490120875362,171.28571428571428,110.14285714285714,0.961482907434025,13,0.1134824183871547,1.8571428571428572,0.9285714285714286,0.008105887027653908
2020-03-16,214,6,Belgium,11455519,1757,15.337585315863908,192.57142857142858,124.28571428571429,1.0849418021629076,19,0.1658589191812261,2.7142857142857144,1.3571428571428572,0.011847065655801865
2020-03-17,387,11,Belgium,11455519,2144,18.715869617081513,234.42857142857142,150.5,1.313777228251291,30,0.261882503970357,4.285714285714286,2.142857142857143,0.018705893140739786
2020-03-18,422,12,Belgium,11455519,2566,22.399683506264537,280.57142857142856,178.14285714285714,1.555083249766834,42,0.36663550555849983,5.857142857142857,3,0.0261882503970357
2020-03-19,534,22,Belgium,11455519,3100,27.06119207693689,332,212.42857142857142,1.8543775400186706,64,0.5586826751367616,8.571428571428571,4.571428571428571,0.03990590536691154
2020-03-20,713,28,Belgium,11455519,3813,33.285266254632376,398.14285714285717,257.57142857142856,2.2484483555169223,92,0.8031063455090948,12.428571428571429,6.571428571428571,0.05736473896493534
2020-03-21,663,31,Belgium,11455519,4476,39.072869592377266,444.57142857142856,297.07142857142856,2.593260319077892,123,1.0737182662784637,16.428571428571427,8.785714285714286,0.07669416187703312
2020-03-22,470,39,Belgium,11455519,4946,43.17569548791286,486.14285714285717,328.7142857142857,2.869484007789483,162,1.4141655214399278,21.285714285714285,11.571428571428571,0.10101182295999485
2020-03-23,486,42,Belgium,11455519,5432,47.41819205223264,525,358.7857142857143,3.131990041531198,204,1.7808010269984276,26.428571428571427,14.571428571428571,0.12720007335703054
2020-03-24,1328,78,Belgium,11455519,6760,59.01085756132044,659.4285714285714,446.92857142857144,3.9014257793869613,282,2.461695537321356,36,20.142857142857142,0.175835395522954
2020-03-25,1195,74,Belgium,11455519,7955,69.44251063613966,769.8571428571429,525.2142857142857,4.584814408795321,356,3.1076723804482365,44.857142857142854,25.357142857142858,0.22135306883208747
2020-03-26,1199,96,Belgium,11455519,9154,79.90908137815494,864.8571428571429,598.4285714285714,5.2239324244372645,452,3.945696393153379,55.42857142857143,32,0.2793413375683808
2020-03-27,1363,102,Belgium,11455519,10517,91.80727647520816,957.7142857142857,677.9285714285714,5.917921059958711,554,4.8360969066525925,66,39.214285714285715,0.3423178444755381
2020-03-28,1519,123,Belgium,11455519,12036,105.06726059290723,1080,762.2857142857143,6.654309719932501,677,5.909815172931056,79.14285714285714,47.785714285714285,0.4171414170384972
2020-03-29,844,133,Belgium,11455519,12880,112.43488837127327,1133.4285714285713,809.7857142857143,7.068957017885565,810,7.070827607199639,92.57142857142857,56.92857142857143,0.4969532277723203
2020-03-30,683,139,Belgium,11455519,13563,118.3970800449984,1161.5714285714287,843.2857142857143,7.361392480652464,949,8.284216542262293,106.42857142857143,66.42857142857143,0.5798826873629334
2020-03-31,1738,169,Belgium,11455519,15301,133.5688064416811,1220.142857142857,939.7857142857143,8.203781201757113,1118,9.759487981295305,119.42857142857143,77.71428571428571,0.6784003912374962
2020-04-01,1681,187,Belgium,11455519,16982,148.24295608082008,1289.5714285714287,1029.7142857142858,8.988805183896826,1305,11.39188892271053,135.57142857142858,90.21428571428571,0.787518101225145
2020-04-02,1503,251,Belgium,11455519,18485,161.36326952973496,1333,1098.9285714285713,9.593005532342719,1556,13.582972539262517,157.71428571428572,106.57142857142857,0.9303064188661253
2020-04-03,1460,212,Belgium,11455519,19945,174.10821805629234,1346.857142857143,1152.2857142857142,10.058782271547141,1768,15.43360890065304,173.42857142857142,119.71428571428571,1.045035896795996
2020-04-04,1691,233,Belgium,11455519,21636,188.86966186342147,1371.4285714285713,1225.7142857142858,10.699770876503159,2001,17.46756301482281,189.14285714285714,134.14285714285714,1.1709889106103106
2020-04-05,925,274,Belgium,11455519,22561,196.94437240250747,1383,1258.2142857142858,10.983476922471045,2275,19.859423217752074,209.28571428571428,150.92857142857142,1.3175184068794388
2020-04-06,665,235,Belgium,11455519,23226,202.74943457385038,1380.4285714285713,1271,11.095088751544125,2510,21.910836165519868,223,164.71428571428572,1.4378596527515317
2020-04-07,1922,272,Belgium,11455519,25148,219.52737366155125,1406.7142857142858,1313.4285714285713,11.465465435730772,2782,24.285237534851106,237.71428571428572,178.57142857142858,1.5588244283949824
2020-04-08,1499,303,Belgium,11455519,26647,232.6127694432701,1380.7142857142858,1335.142857142857,11.655018486223602,3085,26.930250824951713,254.28571428571428,194.92857142857142,1.7016127460359625
2020-04-09,1587,317,Belgium,11455519,28234,246.46635390330198,1392.7142857142858,1362.857142857143,11.896948037510505,3402,29.697475950238484,263.7142857142857,210.71428571428572,1.839412825506079
2020-04-10,2225,270,Belgium,11455519,30459,265.8893062811035,1502,1424.4285714285713,12.434430700421093,3672,32.054418485971695,272,222.71428571428572,1.944165827094222
2020-04-11,2319,318,Belgium,11455519,32778,286.1328238380121,1591.7142857142858,1481.5714285714287,12.933254517507489,3990,34.83037302805748,284.14285714285717,236.64285714285714,2.0657541325090305
2020-04-12,1024,288,Belgium,11455519,33802,295.0717466402003,1605.857142857143,1494.4285714285713,13.045489876351926,4278,37.34444506617291,286.14285714285717,247.71428571428572,2.1624012470695195
2020-04-13,517,342,Belgium,11455519,34319,299.5848551252894,1584.7142857142858,1482.5714285714287,12.941983934306501,4620,40.32990561143498,301.42857142857144,262.2142857142857,2.288977790655192
2020-04-14,532,280,Belgium,11455519,34851,304.2289048623637,1386.142857142857,1396.4285714285713,12.19000703004876,4900,42.77414231515831,302.57142857142856,270.14285714285717,2.3581895952759293
2020-04-15,1562,275,Belgium,11455519,36413,317.86425390242033,1395.142857142857,1387.9285714285713,12.115806987257159,5175,45.17473193488658,298.57142857142856,276.42857142857144,2.4130602151554323
2020-04-16,1620,275,Belgium,11455519,38033,332.0059091168196,1399.857142857143,1396.2857142857142,12.188759970506045,5450,47.57532155461485,292.57142857142856,278.14285714285717,2.4280249296680245
2020-04-17,1664,251,Belgium,11455519,39697,346.5316586703754,1319.7142857142858,1410.857142857143,12.315960043863075,5701,49.766405171166845,289.85714285714283,280.92857142857144,2.452342590750986
2020-04-18,1382,205,Belgium,11455519,41079,358.59571268660983,1185.857142857143,1388.7857142857142,12.123289344513454,5906,51.555935614964284,273.7142857142857,278.92857142857144,2.4348837571529622
2020-04-19,717,208,Belgium,11455519,41796,364.8547045315014,1142,1373.9285714285713,11.993595152070991,6114,53.37165430915876,262.2857142857143,274.2142857142857,2.3937307922433346
2020-04-20,443,211,Belgium,11455519,42239,368.72183617346366,1131.4285714285713,1358.0714285714287,11.855171542829519,6325,55.21356125375027,243.57142857142858,272.5,2.378766077730743
2020-04-21,1272,198,Belgium,11455519,43511,379.8256543418068,1237.142857142857,1311.642857142857,11.449877191446824,6523,56.94198577995463,231.85714285714286,267.2142857142857,2.3326248746502514
2020-04-22,1265,202,Belgium,11455519,44776,390.86836659255687,1194.7142857142858,1294.9285714285713,11.303971224949052,6725,58.705327973355026,221.42857142857142,260,2.269648367743094
2020-04-23,777,192,Belgium,11455519,45553,397.6511234453891,1074.2857142857142,1237.0714285714287,10.798912110149079,6917,60.381375998765314,209.57142857142858,251.07142857142858,2.191707146323345
2020-04-24,969,176,Belgium,11455519,46522,406.1099283236316,975,1147.357142857143,10.01575871732344,7093,61.917753355391405,198.85714285714286,244.35714285714286,2.1330953478156935
2020-04-25,803,147,Belgium,11455519,47325,413.1196500132382,892.2857142857143,1039.0714285714287,9.070487583944724,7240,63.20097762484616,190.57142857142858,232.14285714285714,2.0264717569134767
2020-04-26,388,155,Belgium,11455519,47713,416.5066637312548,845.2857142857143,993.6428571428571,8.673922649361039,7395,64.554037228693,183,222.64285714285714,1.9435422973228638
2020-04-27,205,176,Belgium,11455519,47918,418.2961941750522,811.2857142857143,971.3571428571429,8.479381360697346,7571,66.0904145853191,178,210.78571428571428,1.8400363552774368
2020-04-28,749,127,Belgium,11455519,48667,424.8345273575122,736.5714285714286,986.8571428571429,8.61468732108203,7698,67.19905051879361,167.85714285714286,199.85714285714286,1.744636300259664
2020-04-29,570,115,Belgium,11455519,49237,429.8102949329489,637.2857142857143,916,7.996145787894901,7813,68.20293345067998,155.42857142857142,188.42857142857142,1.6448715368423852
2020-04-30,518,98,Belgium,11455519,49755,434.33213283483707,600.2857142857143,837.2857142857143,7.309015979858393,7911,69.05841629698314,142,175.78571428571428,1.5345067673120203
2020-05-01,588,84,Belgium,11455519,50343,439.46502991265606,545.8571428571429,760.4285714285714,6.638097945877192,7995,69.79168730810014,128.85714285714286,163.85714285714286,1.4303772954952356
2020-05-02,237,98,Belgium,11455519,50580,441.5339016940219,465,678.6428571428571,5.92415635767229,8093,70.64717015440331,121.85714285714286,156.21428571428572,1.3636596099599305
2020-05-03,284,73,Belgium,11455519,50864,444.0130560649413,450.14285714285717,647.7142857142857,5.654167966674279,8166,71.28441758073117,110.14285714285714,146.57142857142858,1.2794830908266015
2020-05-04,141,96,Belgium,11455519,51005,445.24390383360196,441,626.1428571428571,5.465861975724165,8262,72.12244159343632,98.71428571428571,138.35714285714286,1.2077771671204323
2020-05-05,669,98,Belgium,11455519,51674,451.0838836721409,429.57142857142856,583.0714285714286,5.089873523595296,8360,72.97792443973948,94.57142857142857,131.21428571428572,1.145424189984633
2020-05-06,536,81,Belgium,11455519,52210,455.7628510764113,424.7142857142857,531,4.635320320275319,8441,73.68500720045945,89.71428571428571,122.57142857142857,1.0699770876503159
2020-05-07,551,75,Belgium,11455519,52761,460.57275973266684,429.42857142857144,514.8571428571429,4.494402591948413,8516,74.33971346038534,86.42857142857143,114.21428571428571,0.9970241044014305
2020-05-08,426,78,Belgium,11455519,53187,464.29149128904595,406.2857142857143,476.07142857142856,4.155825926101023,8594,75.02060797070827,85.57142857142857,107.21428571428571,0.9359181868083473
2020-05-09,481,70,Belgium,11455519,53668,468.4903407693707,441.14285714285717,453.07142857142856,3.9550493397237485,8664,75.6316671466391,81.57142857142857,101.71428571428571,0.8879063944137818
2020-05-10,240,68,Belgium,11455519,53908,470.5854008011335,434.85714285714283,442.5,3.862766933562766,8732,76.22526748897191,80.85714285714286,95.5,0.8336593043056365
2020-05-11,118,73,Belgium,11455519,54026,471.6154719834169,431.57142857142856,436.2857142857143,3.8085198434546204,8805,76.86251491529978,77.57142857142857,88.14285714285714,0.7694357378557631
2020-05-12,463,62,Belgium,11455519,54489,475.65719196135944,402.14285714285717,415.85714285714283,3.630190328846234,8867,77.40373875683852,72.42857142857143,83.5,0.7289063027174937
2020-05-13,395,48,Belgium,11455519,54884,479.1053115969691,382,403.35714285714283,3.5210726188585855,8915,77.8227507631911,67.71428571428571,78.71428571428571,0.6871298080365081
2020-05-14,318,54,Belgium,11455519,55202,481.8812661390549,348.7142857142857,389.07142857142856,3.396366664586987,8969,78.29413927033774,64.71428571428571,75.57142857142857,0.6596944980967564
2020-05-15,295,46,Belgium,11455519,55497,484.4564440947634,330,368.14285714285717,3.2136724415790954,9015,78.69569244309228,60.142857142857146,72.85714285714286,0.6360003667851528
2020-05-16,340,37,Belgium,11455519,55837,487.42444580642746,309.85714285714283,375.5,3.2778960080289683,9052,79.01868086465572,55.42857142857143,68.5,0.5979650507323152
2020-05-17,147,28,Belgium,11455519,55984,488.7076700758822,296.57142857142856,365.7142857142857,3.1924724293529234,9080,79.26310453502805,49.714285714285715,65.28571428571429,0.5699062110212055
2020-05-18,81,35,Belgium,11455519,56065,489.4147528366022,291.2857142857143,361.42857142857144,3.155060643071444,9115,79.56863412299347,44.285714285714285,60.92857142857143,0.5318708949683679
2020-05-19,307,35,Belgium,11455519,56372,492.0946837938988,269,335.57142857142856,2.92934286583985,9150,79.87416371095888,40.42857142857143,56.42857142857143,0.4925885193728144
2020-05-20,284,30,Belgium,11455519,56656,494.5738381648182,253.14285714285714,317.57142857142856,2.7722133634576362,9180,80.13604621492924,37.857142857142854,52.785714285714285,0.46078850103355673
2020-05-21,381,32,Belgium,11455519,57037,497.8997459652418,262.14285714285717,305.42857142857144,2.666213302326778,9212,80.41538755249762,34.714285714285715,49.714285714285715,0.43397672086516303
2020-05-22,71,29,Belgium,11455519,57108,498.5195345579716,230.14285714285714,280.07142857142856,2.44486023349469,9241,80.66854063966898,32.285714285714285,46.214285714285715,0.4034237620686214
2020-05-23,246,37,Belgium,11455519,57354,500.66697109052853,216.71428571428572,263.2857142857143,2.2983307372255615,9278,80.99152906123241,32.285714285714285,43.857142857142854,0.3828472796138076
2020-05-24,122,24,Belgium,11455519,57476,501.731959940008,213.14285714285714,254.85714285714286,2.2247542242053187,9302,81.2010350644087,31.714285714285715,40.714285714285715,0.3554119696740559
2020-05-25,75,34,Belgium,11455519,57551,502.38666619993387,212.28571428571428,251.78571428571428,2.197942444036925,9336,81.4978352355751,31.571428571428573,37.92857142857143,0.33109430859109423
2020-05-26,305,24,Belgium,11455519,57856,505.0491383236325,212,240.5,2.099424740162362,9360,81.70734123875138,30,35.214285714285715,0.3074001772794905
2020-05-27,200,40,Belgium,11455519,58056,506.79502168343487,200,226.57142857142858,1.9778364347475534,9400,82.05651791071186,31.428571428571427,34.642857142857146,0.30241193910862657
2020-05-28,181,24,Belgium,11455519,58237,508.37504612405604,171.42857142857142,216.78571428571428,1.8924128560715083,9424,82.26602391388815,30.285714285714285,32.5,0.28370604596788673
2020-05-29,160,22,Belgium,11455519,58397,509.77175281189795,184.14285714285714,207.14285714285714,1.8082363369381793,9446,82.45807108346641,29.285714285714285,30.785714285714285,0.26874133145529494
2020-05-30,160,13,Belgium,11455519,58557,511.1684594997398,171.85714285714286,194.28571428571428,1.6960009780937406,9459,82.57155350185356,25.857142857142858,29.071428571428573,0.2537766169427031
2020-05-31,61,24,Belgium,11455519,58618,511.70095392447956,163.14285714285714,188.14285714285714,1.6423774177569532,9483,82.78105950502984,25.857142857142858,28.785714285714285,0.25128249785727114
2020-06-01,49,19,Belgium,11455519,58667,512.1286953476312,159.42857142857142,185.85714285714286,1.6224244650734976,9502,82.94691842421108,23.714285714285715,27.642857142857142,0.24130602151554323
2020-06-02,59,22,Belgium,11455519,58726,512.6437309387728,124.28571428571429,168.14285714285714,1.4677890817767152,9524,83.13896559378934,23.428571428571427,26.714285714285715,0.23320013448788934
2020-06-03,178,20,Belgium,11455519,58904,514.197567128997,121.14285714285714,160.57142857142858,1.401694926012768,9544,83.31355392976957,20.571428571428573,26,0.2269648367743094
2020-06-04,160,20,Belgium,11455519,59064,515.5942738168388,118.14285714285714,144.78571428571428,1.2638948465426514,9564,83.48814226574981,20,25.142857142857142,0.21948247951801347
2020-06-05,168,14,Belgium,11455519,59232,517.0608158390729,119.28571428571429,151.71428571428572,1.324377234364377,9578,83.61035410093598,18.857142857142858,24.071428571428573,0.2101295329476436
2020-06-06,155,12,Belgium,11455519,59387,518.4138754429197,118.57142857142857,145.21428571428572,1.2676360251707997,9590,83.71510710252413,18.714285714285715,22.285714285714285,0.19454128866369377
2020-06-07,69,11,Belgium,11455519,59456,519.0162052020515,119.71428571428571,141.42857142857142,1.2345889472888258,9601,83.81113068731325,16.857142857142858,21.357142857142858,0.18643540163603986
2020-06-08,53,12,Belgium,11455519,59509,519.4788642923992,120.28571428571429,139.85714285714286,1.22087129231895,9613,83.9158836889014,15.857142857142858,19.785714285714285,0.17271774666616402
2020-06-09,152,9,Belgium,11455519,59661,520.8057356458489,133.57142857142858,128.92857142857142,1.125471237301177,9622,83.9944484400925,14,18.714285714285715,0.16336480009579413
2020-06-10,146,12,Belgium,11455519,59807,522.0802304985048,129,125.07142857142857,1.0918006296478455,9634,84.09920144168065,12.857142857142858,16.714285714285715,0.14590596649777035
2020-06-11,116,12,Belgium,11455519,59923,523.0928428471901,122.71428571428571,120.42857142857143,1.051271194509576,9646,84.20395444326878,11.714285714285714,15.857142857142858,0.13842360924147443
2020-06-12,95,7,Belgium,11455519,60018,523.9221374430962,112.28571428571429,115.78571428571429,1.0107417593713064,9653,84.26506036086187,10.714285714285714,14.785714285714286,0.12907066267110454
2020-06-13,89,10,Belgium,11455519,60107,524.6990555382083,102.85714285714286,110.71428571428571,0.9664711456048889,9663,84.35235452885199,10.428571428571429,14.571428571428571,0.12720007335703054
2020-06-14,49,5,Belgium,11455519,60156,525.1267969613599,100,109.85714285714286,0.958988788348593,9668,84.39600161284704,9.571428571428571,13.214285714285714,0.11535300770122868
2020-06-15,22,3,Belgium,11455519,60178,525.3188441309381,95.57142857142857,107.92857142857143,0.9421534845219273,9671,84.42218986324409,8.285714285714286,12.071428571428571,0.10537653135950079
2020-06-16,147,8,Belgium,11455519,60325,526.6020684003929,94.85714285714286,114.21428571428571,0.9970241044014305,9679,84.49202519763618,8.142857142857142,11.071428571428571,0.0966471145604889
2020-06-17,98,7,Belgium,11455519,60423,527.4575512466961,88,108.5,0.9471417226927912,9686,84.55313111522926,7.428571428571429,10.142857142857142,0.08854122753283498
2020-06-18,123,7,Belgium,11455519,60546,528.5312695129745,89,105.85714285714286,0.9240711211525454,9693,84.61423703282234,6.714285714285714,9.214285714285714,0.08043534050518107
2020-06-19,108,5,Belgium,11455519,60654,529.4740465272678,90.85714285714286,101.57142857142857,0.8866593348710659,9698,84.65788411681741,6.428571428571429,8.571428571428571,0.07482357256295914
2020-06-20,120,4,Belgium,11455519,60774,530.5215765431492,95.28571428571429,99.07142857142857,0.8648357928735361,9702,84.69280178401345,5.571428571428571,8,0.0698353343920952
2020-06-21,49,3,Belgium,11455519,60823,530.9493179663008,95.28571428571429,97.64285714285714,0.8523651974463762,9705,84.7189900344105,5.285714285714286,7.428571428571429,0.06484709622123126
2020-06-22,19,9,Belgium,11455519,60842,531.115176885482,94.85714285714286,95.21428571428571,0.8311651852202044,9714,84.7975547856016,6.142857142857143,7.214285714285714,0.06297650690715728
2020-06-23,143,12,Belgium,11455519,60985,532.3634834877407,94.28571428571429,94.57142857142857,0.8255534172779826,9726,84.90230778718974,6.714285714285714,7.428571428571429,0.06484709622123126
2020-06-24,109,4,Belgium,11455519,61094,533.314989918833,95.85714285714286,91.92857142857143,0.8024828157377368,9730,84.93722545438578,6.285714285714286,6.857142857142857,0.059858858050367315
2020-06-25,100,3,Belgium,11455519,61194,534.1879315987342,92.57142857142857,90.78571428571429,0.792506339396009,9733,84.96341370478282,5.714285714285714,6.214285714285714,0.05424709010814538
2020-06-26,75,5,Belgium,11455519,61269,534.84263785866,87.85714285714286,89.35714285714286,0.7800357439688491,9738,85.00706078877788,5.714285714285714,6.071428571428571,0.053000030565429394
2020-06-27,112,2,Belgium,11455519,61381,535.8203325401495,86.71428571428571,91,0.7943769287100829,9740,85.0245196223759,5.428571428571429,5.5,0.048011792394565454
2020-06-28,40,7,Belgium,11455519,61421,536.1695092121099,85.42857142857143,90.35714285714286,0.788765160767861,9747,85.08562553996899,6,5.642857142857143,0.04925885193728144
2020-06-29,23,5,Belgium,11455519,61444,536.3702857984872,86,90.42857142857143,0.789388690539219,9752,85.12927262396406,5.428571428571429,5.785714285714286,0.050505911479997424
2020-06-30,127,3,Belgium,11455519,61571,537.4789217319617,83.71428571428571,89,0.7769180951120591,9755,85.15546087436108,4.142857142857143,5.428571428571429,0.04738826262320746
2020-07-01,100,8,Belgium,11455519,61671,538.351863411863,82.42857142857143,89.14285714285714,0.7781651546547751,9763,85.22529620875318,4.714285714285714,5.5,0.048011792394565454
2020-07-02,130,2,Belgium,11455519,61801,539.4866875957345,86.71428571428571,89.64285714285714,0.782529863054281,9765,85.2427550423512,4.571428571428571,5.142857142857143,0.04489414353777549
2020-07-03,92,5,Belgium,11455519,61893,540.2897939412435,89.14285714285714,88.5,0.7725533867125531,9770,85.28640212634626,4.571428571428571,5.142857142857143,0.04489414353777549
2020-07-04,94,2,Belgium,11455519,61987,541.1103591203506,86.57142857142857,86.64285714285714,0.7563416126572453,9772,85.30386095994429,4.571428571428571,5,0.0436470839950595
2020-07-05,62,2,Belgium,11455519,62049,541.6515829618894,89.71428571428571,87.57142857142857,0.7644474996848992,9774,85.32131979354232,3.857142857142857,4.928571428571429,0.04302355422370151
2020-07-06,24,2,Belgium,11455519,62073,541.8610889650657,89.85714285714286,87.92857142857143,0.7675651485416892,9776,85.33877862714034,3.4285714285714284,4.428571428571429,0.03865884582419556
2020-07-07,113,1,Belgium,11455519,62186,542.847513063354,87.85714285714286,85.78571428571429,0.7488592554009494,9777,85.34750804393934,3.142857142857143,3.642857142857143,0.031800018339257635
2020-07-08,101,3,Belgium,11455519,62287,543.7291841600543,88,85.21428571428571,0.7438710172300854,9780,85.37369629433638,2.4285714285714284,3.5714285714285716,0.031176488567899646
2020-07-09,137,1,Belgium,11455519,62424,544.9251142615188,89,87.85714285714286,0.7669416187703313,9781,85.3824257111354,2.2857142857142856,3.4285714285714284,0.029929429025183658
2020-07-10,123,2,Belgium,11455519,62547,545.9988325277973,93.42857142857143,91.28571428571429,0.796871047795515,9783,85.39988454473342,1.8571428571428572,3.2142857142857144,0.02805883971110968
2020-07-11,127,0,Belgium,11455519,62674,547.1074684612719,98.14285714285714,92.35714285714286,0.8062239943658848,9783,85.39988454473342,1.5714285714285714,3.0714285714285716,0.026811780168393695
2020-07-12,63,2,Belgium,11455519,62737,547.6574217196096,98.28571428571429,94,0.8205651791071186,9785,85.41734337833144,1.5714285714285714,2.7142857142857144,0.02369413131160373
2020-07-13,43,4,Belgium,11455519,62780,548.032786641967,101,95.42857142857143,0.8330357745342785,9789,85.4522610455275,1.8571428571428572,2.642857142857143,0.023070601540245737
2020-07-14,224,0,Belgium,11455519,63004,549.9881760049458,116.85714285714286,102.35714285714286,0.8935181623560038,9789,85.4522610455275,1.7142857142857142,2.4285714285714284,0.021200012226171756
2020-07-15,206,3,Belgium,11455519,63210,551.7864358655422,131.85714285714286,109.92857142857143,0.9596123181199511,9792,85.47844929592452,1.7142857142857142,2.0714285714285716,0.018082363369381793
2020-07-16,258,5,Belgium,11455519,63468,554.0386253996872,149.14285714285714,119.07142857142857,1.039424128853774,9797,85.52209637991959,2.2857142857142856,2.2857142857142856,0.01995295268345577
2020-07-17,221,5,Belgium,11455519,63689,555.9678265122689,163.14285714285714,128.28571428571428,1.1198594693589552,9802,85.56574346391464,2.7142857142857144,2.2857142857142856,0.01995295268345577
2020-07-18,271,2,Belgium,11455519,63960,558.3334984648011,183.71428571428572,140.92857142857142,1.2302242388893199,9804,85.58320229751267,3,2.2857142857142856,0.01995295268345577
2020-07-19,121,2,Belgium,11455519,64081,559.3897578974816,192,145.14285714285714,1.2670124953994415,9806,85.6006611311107,3,2.2857142857142856,0.01995295268345577
2020-07-20,70,1,Belgium,11455519,64151,560.0008170734125,195.85714285714286,148.42857142857142,1.295694864881909,9807,85.60939054790971,2.5714285714285716,2.2142857142857144,0.01932942291209778
2020-07-21,425,2,Belgium,11455519,64576,563.7108192129924,224.57142857142858,170.71428571428572,1.490236153545603,9809,85.62684938150772,2.857142857142857,2.2857142857142856,0.01995295268345577
