date,cases,deaths,country,population,continent,cum_cases,cum_cases_per100000,cases_per100000,cases_7day_rollmean,cases_7day_rollsum,cases_7day_rollsum_per100000,cases_14day_rollmean,cases_14day_rollsum,cases_14day_rollmean_per100000,cases_14day_rollsum_per100000,cum_deaths,deaths_per100000,deaths_7day_rollmean,deaths_7day_rollsum,deaths_7day_rollsum_per100000,deaths_14day_rollmean,deaths_14day_rollsum,deaths_14day_rollmean_per100000,deaths_14day_rollsum_per100000
2020-02-24,0,0,Belgium,11455519,Western Europe,1,0.0087294167990119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-25,0,0,Belgium,11455519,Western Europe,1,0.0087294167990119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-26,0,0,Belgium,11455519,Western Europe,1,0.0087294167990119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-27,0,0,Belgium,11455519,Western Europe,1,0.0087294167990119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-28,0,0,Belgium,11455519,Western Europe,1,0.0087294167990119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-29,0,0,Belgium,11455519,Western Europe,1,0.0087294167990119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-01,18,0,Belgium,11455519,Western Europe,19,0.1658589191812261,0.1571295023822142,2.5714285714285716,18,0.1571295023822142,1.2857142857142858,18,0.011223535884443872,0.1571295023822142,0,0,0,0,0,0,0,0,0
2020-03-02,0,0,Belgium,11455519,Western Europe,19,0.1658589191812261,0,2.5714285714285716,18,0.1571295023822142,1.2857142857142858,18,0.011223535884443872,0.1571295023822142,0,0,0,0,0,0,0,0,0
2020-03-03,19,0,Belgium,11455519,Western Europe,38,0.3317178383624522,0.1658589191812261,5.285714285714286,37,0.3229884215634403,2.642857142857143,37,0.023070601540245737,0.3229884215634403,0,0,0,0,0,0,0,0,0
2020-03-04,34,0,Belgium,11455519,Western Europe,72,0.6285180095288568,0.2968001711664046,10.142857142857142,71,0.6197885927298449,5.071428571428571,71,0.04427061376641749,0.6197885927298449,0,0,0,0,0,0,0,0,0
2020-03-05,53,0,Belgium,11455519,Western Europe,125,1.0911770998764876,0.4626590903476307,17.714285714285715,124,1.0824476830774756,8.857142857142858,124,0.07731769164839113,1.0824476830774756,0,0,0,0,0,0,0,0,0
2020-03-06,81,0,Belgium,11455519,Western Europe,206,1.7982598605964515,0.7070827607199639,29.285714285714285,205,1.7895304437974395,14.642857142857142,205,0.12782360312838853,1.7895304437974395,0,0,0,0,0,0,0,0,0
2020-03-07,110,0,Belgium,11455519,Western Europe,316,2.7584957084877604,0.960235847891309,45,315,2.7497662916887484,22.5,315,0.19641187797776774,2.7497662916887484,0,0,0,0,0,0,0,0,0
2020-03-08,27,0,Belgium,11455519,Western Europe,343,2.994189962061082,0.2356942535733213,46.285714285714285,324,2.8283310428798556,24.428571428571427,342,0.21324718180443356,2.98546054526207,0,0,0,0,0,0,0,0,0
2020-03-09,64,0,Belgium,11455519,Western Europe,407,3.552872637197843,0.5586826751367616,55.42857142857143,388,3.3870137180166173,29,406,0.2531530871713451,3.5441432203988317,0,0,0,0,0,0,0,0,0
2020-03-10,94,0,Belgium,11455519,Western Europe,501,4.373437816304962,0.8205651791071186,66.14285714285714,463,4.04171997794251,35.714285714285715,500,0.31176488567899646,4.36470839950595,0,0,0,0,0,0,0,0,0
2020-03-11,99,1,Belgium,11455519,Western Europe,600,5.23765007940714,0.8642122631021781,75.42857142857143,528,4.609132069878283,42.785714285714285,599,0.3734943330434377,5.228920662608128,1,0.0087294167990119,0.14285714285714285,1,0.0087294167990119,0.07142857142857142,1,6.235297713579928e-4,0.0087294167990119
2020-03-12,174,3,Belgium,11455519,Western Europe,774,6.756568602435211,1.5189185230280706,92.71428571428571,649,5.665391502558723,55.214285714285715,773,0.48198851325972847,6.747839185636199,4,0.0349176671960476,0.5714285714285714,4,0.0349176671960476,0.2857142857142857,4,0.0024941190854319713,0.0349176671960476
2020-03-13,250,1,Belgium,11455519,Western Europe,1024,8.938922802188186,2.182354199752975,116.85714285714286,818,7.140662941591734,73.07142857142857,1023,0.6378709560992267,8.930193385389174,5,0.0436470839950595,0.7142857142857143,5,0.0436470839950595,0.35714285714285715,5,0.0031176488567899643,0.0436470839950595
2020-03-14,338,3,Belgium,11455519,Western Europe,1362,11.889465680254208,2.950542878066022,149.42857142857142,1046,9.130969971766447,97.21428571428571,1361,0.8486240188182282,11.880736263455196,8,0.0698353343920952,1.1428571428571428,8,0.0698353343920952,0.5714285714285714,8,0.004988238170863943,0.0698353343920952
2020-03-15,179,5,Belgium,11455519,Western Europe,1541,13.452031287277338,1.5625656070231302,171.14285714285714,1198,10.457841325216256,108.71428571428571,1522,0.9490123120068651,13.286172368096112,13,0.1134824183871547,1.8571428571428572,13,0.1134824183871547,0.9285714285714286,13,0.008105887027653908,0.1134824183871547
2020-03-16,214,6,Belgium,11455519,Western Europe,1755,15.320126482265884,1.8680951949885467,192.57142857142858,1348,11.76725384506804,124,1736,1.0824476830774756,15.154267563084659,19,0.1658589191812261,2.7142857142857144,19,0.1658589191812261,1.3571428571428572,19,0.011847065655801865,0.1658589191812261
2020-03-17,387,11,Belgium,11455519,Western Europe,2142,18.69841078348349,3.3782843012176054,234.42857142857142,1641,14.324972967178528,150.28571428571428,2104,1.311906638937217,18.366692945121038,30,0.261882503970357,4.285714285714286,30,0.261882503970357,2.142857142857143,30,0.018705893140739786,0.261882503970357
2020-03-18,422,10,Belgium,11455519,Western Europe,2564,22.382224672666513,3.6838138891830217,280.57142857142856,1964,17.14457459325937,178,2492,1.5538361902241182,21.753706663137656,40,0.349176671960476,5.571428571428571,39,0.3404472551614641,2.857142857142857,40,0.024941190854319714,0.349176671960476
2020-03-19,534,22,Belgium,11455519,Western Europe,3098,27.043733243338867,4.661508570672354,332,2324,20.287164640903654,212.35714285714286,2973,1.853754010247313,25.952556143462377,62,0.5412238415387378,8.285714285714286,58,0.5063061743426902,4.428571428571429,62,0.03865884582419556,0.5412238415387378
2020-03-20,713,33,Belgium,11455519,Western Europe,3811,33.26780742103435,6.224074177695485,398.14285714285717,2787,24.328884618846164,257.5,3605,2.2478248257455644,31.4695475604379,95,0.8292945959061305,12.857142857142858,90,0.785647511911071,6.785714285714286,95,0.05923532827900932,0.8292945959061305
2020-03-21,662,35,Belgium,11455519,Western Europe,4473,39.04668134198023,5.778873920945878,444.42857142857144,3111,27.15721566172602,296.92857142857144,4157,2.5920132595351766,36.28818563349247,130,1.134824183871547,17.428571428571427,122,1.0649888494794517,9.285714285714286,130,0.08105887027653907,1.134824183871547
2020-03-22,469,40,Belgium,11455519,Western Europe,4942,43.140777820716814,4.0940964787365814,485.85714285714283,3401,29.688746533439474,328.5,4599,2.8676134184754094,40.14658785865573,170,1.484000855832023,22.428571428571427,157,1.3705184374448682,12.142857142857142,170,0.10600006113085879,1.484000855832023
2020-03-23,486,47,Belgium,11455519,Western Europe,5428,47.38327438503659,4.242496564319784,524.7142857142857,3673,32.06314790277071,358.64285714285717,5021,3.130742981988482,43.83040174783875,217,1.8942834453855824,28.285714285714285,198,1.7284245262043563,15.5,217,0.13530596038468445,1.8942834453855824
2020-03-24,1328,78,Belgium,11455519,Western Europe,6756,58.975939894124394,11.592665509087803,659.1428571428571,4614,40.277529110640906,446.7857142857143,6255,3.9001787198442455,54.60250207781944,295,2.5751779557085106,37.857142857142854,265,2.3132954517381537,21.071428571428573,295,0.1839412825506079,2.5751779557085106
2020-03-25,1195,76,Belgium,11455519,Western Europe,7951,69.40759296894362,10.43165307481922,769.5714285714286,5387,47.02536829627711,525.0714285714286,7351,4.583567349252605,64.16994288953647,371,3.238613632433415,47.285714285714285,331,2.889436960472939,26.428571428571427,370,0.23070601540245736,3.229884215634403
2020-03-26,1199,107,Belgium,11455519,Western Europe,9150,79.87416371095888,10.466570742015268,864.5714285714286,6052,52.83043046762002,598.2857142857143,8376,5.222685364894549,73.11759510852367,478,4.172661229927688,59.42857142857143,416,3.6314373883889504,33.857142857142854,474,0.2955531116236886,4.13774356273164
2020-03-27,1363,102,Belgium,11455519,Western Europe,10513,91.7723588080121,11.89819509705322,957.4285714285714,6702,58.50455138697775,677.7857142857143,9489,5.916674000415995,82.83343600582393,580,5.0630617434269025,69.28571428571429,485,4.233767147520772,41.07142857142857,575,0.35852961853084586,5.019414659431843
2020-03-28,1518,128,Belgium,11455519,Western Europe,12031,105.02361350891218,13.251254700900065,1079.7142857142858,7558,65.97693216693195,762.0714285714286,10669,6.652439130618426,93.13414782865796,708,6.180427093700425,82.57142857142857,578,5.045602909828879,50,700,0.436470839950595,6.11059175930833
2020-03-29,844,141,Belgium,11455519,Western Europe,12875,112.39124128727822,7.367627778366043,1133.2857142857142,7933,69.2504634665614,809.5714285714286,11334,7.067086428571491,98.93921000000087,849,7.411274862361103,97,679,5.92727400652908,59.714285714285715,836,0.521270888855282,7.2977924439739486
2020-03-30,683,149,Belgium,11455519,Western Europe,13558,118.35343296100334,5.962191673725128,1161.4285714285713,8130,70.97015857596675,843.0714285714286,11803,7.35952189133839,103.03330647873746,998,8.711957965413877,111.57142857142857,781,6.817674520028294,69.92857142857143,979,0.610435646159475,8.54609904623265
2020-03-31,1738,170,Belgium,11455519,Western Europe,15296,133.52515935768602,15.171726396682683,1220,8540,74.54921946356163,939.5714285714286,13154,8.201910612443038,114.82674857420254,1168,10.195958821245899,124.71428571428571,873,7.620780865537389,81.28571428571429,1138,0.709576879805396,9.934076317275542
2020-04-01,1681,208,Belgium,11455519,Western Europe,16977,148.19930899682504,14.674149639139005,1289.4285714285713,9026,78.7917160278814,1029.5,14413,8.98693459458275,125.81708432415851,1376,12.011677515440375,143.57142857142858,1005,8.77306388300696,95.42857142857143,1336,0.8330357745342785,11.662500843479899
2020-04-02,1516,232,Belgium,11455519,Western Europe,18493,161.43310486412707,13.23379586730204,1334.7142857142858,9343,81.55894115316818,1099.642857142857,15395,9.5992408300563,134.3893716207882,1608,14.036902212811135,161.42857142857142,1130,9.864240982883446,110.42857142857143,1546,0.9639770265194569,13.495678371272398
2020-04-03,1478,219,Belgium,11455519,Western Europe,19971,174.33518289306664,12.902078028939588,1351.142857142857,9458,82.56282408505456,1154.2857142857142,16160,10.076241105145165,141.0673754720323,1827,15.948644491794742,178.14285714285714,1247,10.88558274836784,123.71428571428571,1732,1.0799535639920437,15.119349895888611
2020-04-04,1694,236,Belgium,11455519,Western Europe,21665,189.1228149505928,14.787632057526158,1376.2857142857142,9634,84.09920144168065,1228,17192,10.719723829186613,150.0761336086126,2063,18.00878685636155,193.57142857142858,1355,11.828359762661124,138.07142857142858,1933,1.2052830480350003,16.873962672490002
2020-04-05,922,270,Belgium,11455519,Western Europe,22587,197.1713372392818,8.048522288688972,1387.4285714285713,9712,84.78009595200358,1260.357142857143,17645,11.002182815611784,154.030559418565,2333,20.365729392094764,212,1484,12.95445452973366,154.5,2163,1.3486948954473386,18.88172853626274
2020-04-06,665,246,Belgium,11455519,Western Europe,23252,202.9763994106247,5.805062171342914,1384.857142857143,9694,84.62296644962136,1273.142857142857,17824,11.113794644684864,155.5931250255881,2579,22.51316592465169,225.85714285714286,1581,13.801207959237814,168.71428571428572,2362,1.4727773199475793,20.61888247926611
2020-04-07,1934,257,Belgium,11455519,Western Europe,25186,219.85909149991372,16.882692089289016,1412.857142857143,9890,86.3339321422277,1316.4285714285713,18430,11.491653686127808,160.88315160578932,2836,24.756626041997748,238.28571428571428,1668,14.56066722075185,181.5,2541,1.5843891490206599,22.181448086289237
2020-04-08,1515,277,Belgium,11455519,Western Europe,26701,233.08415795041674,13.225066450503029,1389.142857142857,9724,84.88484895359171,1339.2857142857142,18750,11.691183212962367,163.67656498147312,3113,27.174674495324044,248.14285714285714,1737,15.16299697988367,195.85714285714286,2742,1.7097186330636165,23.93606086289063
2020-04-09,1598,321,Belgium,11455519,Western Europe,28299,247.03376599523776,13.949608044821016,1400.857142857143,9806,85.6006611311107,1367.7857142857142,19149,11.939971591734205,167.1596022842789,3434,29.976817287806867,260.85714285714283,1826,15.93991507499573,211.14285714285714,2956,1.843154004134227,25.804156057879176
2020-04-10,2239,271,Belgium,11455519,Western Europe,30538,266.5789302082254,19.545164212987643,1509.5714285714287,10567,92.24374731515874,1430.357142857143,20025,12.486183671443808,174.8065714002133,3705,32.34248924033909,268.2857142857143,1878,16.39384474854435,223.21428571428572,3125,1.9485305354937277,27.279427496912188
2020-04-11,2336,302,Belgium,11455519,Western Europe,32874,286.9708478507172,20.391917642491798,1601.2857142857142,11209,97.8480329001244,1488.7857142857142,20843,12.996231024414644,181.94723434180503,4007,34.978773113640685,277.7142857142857,1944,16.969986257279135,235.64285714285714,3299,2.0570247157100185,28.798346019940258
2020-04-12,1029,285,Belgium,11455519,Western Europe,33903,295.95341773690046,8.982569886183246,1616.5714285714287,11316,98.78208049761867,1502,21028,13.111584032115873,183.56217644962223,4292,37.46665690135907,279.85714285714283,1959,17.100927509264313,245.92857142857142,3443,2.1468130027855694,30.055382038997973
2020-04-13,524,265,Belgium,11455519,Western Europe,34427,300.5276321395827,4.574214402682236,1596.4285714285713,11175,97.55123272895798,1490.642857142857,20869,13.012442798469953,182.17419917857936,4557,39.77995235309723,282.57142857142856,1978,17.26678642844554,254.21428571428572,3559,2.219142456263097,31.067994387683353
2020-04-14,537,277,Belgium,11455519,Western Europe,34964,305.2153289606521,4.68769682106939,1396.857142857143,9778,85.35623746073836,1404.857142857143,19668,12.263583543069004,171.69016960296605,4834,42.19800080642352,285.42857142857144,1998,17.441374764425777,261.85714285714283,3666,2.2858601417984015,32.00204198517763
2020-04-15,1560,261,Belgium,11455519,Western Europe,36524,318.83321916711066,13.617890206458565,1403.2857142857142,9823,85.74906121669389,1396.2142857142858,19547,12.188136440734688,170.63391017028562,5095,44.47637859096563,283.14285714285717,1982,17.301704095641586,265.64285714285717,3719,2.3189072196803755,32.464701075525255
2020-04-16,1633,280,Belgium,11455519,Western Europe,38157,333.0883567998971,14.255137632786433,1408.2857142857142,9858,86.05459080465931,1404.5714285714287,19664,12.261089423983572,171.65525193577,5375,46.920615294688965,277.2857142857143,1941,16.943798006882098,269.07142857142856,3767,2.348836648705559,32.88371308187783
2020-04-17,1674,246,Belgium,11455519,Western Europe,39831,347.701400521443,14.613043721545921,1327.5714285714287,9293,81.12247031321759,1418.5714285714287,19860,12.38330125916974,173.36621762837635,5621,49.06805182724589,273.7142857142857,1916,16.7255625869068,271,3794,2.365671952532225,33.11940733545115
2020-04-18,1394,205,Belgium,11455519,Western Europe,41225,359.8702075392656,12.168807017822589,1193,8351,72.89935968854837,1397.142857142857,19560,12.19624232776234,170.74739258867277,5826,50.85758227104333,259.85714285714283,1819,15.878809157402646,268.7857142857143,3763,2.3463425296201272,32.84879541468178
2020-04-19,722,208,Belgium,11455519,Western Europe,41947,366.17284646815216,6.302638928886592,1149.142857142857,8044,70.21942873125172,1382.857142857143,19360,12.071536373490742,169.0015092288704,6034,52.67330096523781,248.85714285714286,1742,15.20664406387873,264.35714285714283,3701,2.3076836837959314,32.30757157314304
2020-04-20,443,190,Belgium,11455519,Western Europe,42390,370.0399781101145,3.867131641962272,1137.5714285714287,7963,69.51234597053175,1367,19138,11.933112764249268,167.06357869948974,6224,54.33189015705007,238.14285714285714,1667,14.551937803952837,260.35714285714283,3645,2.272766016599884,31.818724232398377
2020-04-21,1276,206,Belgium,11455519,Western Europe,43666,381.1787139456536,11.138735835539185,1243.142857142857,8702,75.96338498500155,1320,18480,11.522830174695708,161.31962244573992,6430,56.13015001764652,228,1596,13.932149211222992,256.7142857142857,3594,2.2409659982606263,31.37352397564877
2020-04-22,1270,203,Belgium,11455519,Western Europe,44936,392.2650732803987,11.086359334745113,1201.7142857142858,8412,73.43185411328811,1302.5,18235,11.370065380713,159.18091532998199,6633,57.90222162784593,219.71428571428572,1538,13.425843036880302,251.42857142857142,3520,2.1948247951801347,30.727547132521888
2020-04-23,777,181,Belgium,11455519,Western Europe,45713,399.047830133231,6.782756852832247,1079.4285714285713,7556,65.95947333333392,1243.857142857143,17414,10.858147438428087,152.01406413799322,6814,59.482246068467084,205.57142857142858,1439,12.561630773778125,241.42857142857142,3380,2.1075306271900156,29.50542878066022
2020-04-24,976,156,Belgium,11455519,Western Europe,46689,407.5677409290666,8.519910795835614,979.7142857142857,6858,59.86634040762361,1153.642857142857,16151,10.070629337202943,140.9888107208412,6970,60.84403508911294,192.71428571428572,1349,11.775983261867053,233.21428571428572,3265,2.0358247034838466,28.501545848773855
2020-04-25,811,155,Belgium,11455519,Western Europe,47500,414.6472979530653,7.079557023998651,896.4285714285714,6275,54.77709041379968,1044.7142857142858,14626,9.119746435882004,127.67645010234806,7125,62.19709469295979,185.57142857142858,1299,11.339512421916458,222.71428571428572,3118,1.944165827094222,27.218321579319106
2020-04-26,388,142,Belgium,11455519,Western Europe,47888,418.03431167108187,3.3870137180166173,848.7142857142857,5941,51.8614652029297,998.9285714285714,13985,8.72006385244153,122.08089393418142,7267,63.43667187841948,176.14285714285714,1233,10.763370913181673,212.5,2975,1.8550010697900288,25.9700149770604
2020-04-27,205,154,Belgium,11455519,Western Europe,48093,419.8238421148793,1.7895304437974395,814.7142857142857,5703,49.783864004764865,976.1428571428571,13666,8.52115785537833,119.29620997529663,7421,64.7810020654673,171,1197,10.449111908417244,204.57142857142858,2864,1.7857892651692917,25.001049712370083
2020-04-28,755,135,Belgium,11455519,Western Europe,48848,426.4145517981333,6.590709683253984,740.2857142857143,5182,45.23583785247967,991.7142857142857,13884,8.657087345534373,121.19922283748122,7556,65.95947333333392,160.85714285714286,1126,9.8293233156874,194.42857142857142,2722,1.6972480376364565,23.761472526910392
2020-04-29,569,110,Belgium,11455519,Western Europe,49417,431.38158995677105,4.967038158637771,640.1428571428571,4481,39.11651667637233,920.9285714285714,12893,8.039169342118603,112.54837078966042,7666,66.91970918122523,147.57142857142858,1033,9.017487553379294,183.64285714285714,2571,1.6030950421613996,22.443330590259595
2020-04-30,522,107,Belgium,11455519,Western Europe,49939,435.93834552585525,4.556755569084212,603.7142857142857,4226,36.89051539262429,841.5714285714286,11782,7.346427766139872,102.84998872595821,7773,67.8537567787195,137,959,8.371510710252412,171.28571428571428,2398,1.495224391716467,20.933141484030536
2020-05-01,586,87,Belgium,11455519,Western Europe,50525,441.0537837700763,5.115438244220973,548,3836,33.48604284100965,763.8571428571429,10694,6.668027374902376,93.35238324863326,7860,68.61321604023354,127.14285714285714,890,7.769180951120591,159.92857142857142,2239,1.396083158070546,19.545164212987643
2020-05-02,237,93,Belgium,11455519,Western Europe,50762,443.12265555144205,2.06887178136582,466,3262,28.475357598376817,681.2142857142857,9537,5.946603429441177,83.25244801217649,7953,69.42505180254165,118.28571428571429,828,7.227957109581853,151.92857142857142,2127,1.3262478236784507,18.56746953149831
2020-05-03,286,75,Belgium,11455519,Western Europe,51048,445.61926875595947,2.4966132045174034,451.42857142857144,3160,27.584957084877605,650.0714285714286,9101,5.674744449129093,79.44642228780731,8028,70.07975806246753,108.71428571428571,761,6.643086184048056,142.42857142857142,1994,1.2433183640878376,17.40645709722973
2020-05-04,140,94,Belgium,11455519,Western Europe,51188,446.84138710782116,1.222118351861666,442.14285714285717,3095,27.01754499294183,628.4285714285714,8798,5.485814928407621,76.8014089977067,8122,70.90032324157465,100.14285714285714,701,6.119321176107342,135.57142857142858,1898,1.1834595060374706,16.568433084524585
2020-05-05,670,95,Belgium,11455519,Western Europe,51858,452.6900963631591,5.848709255337973,430,3010,26.275544565025818,585.1428571428571,8192,5.107955886964677,71.51138241750549,8217,71.72961783748079,94.42857142857143,661,5.770144504146866,127.64285714285714,1787,1.1142477014167331,15.599467819834265
2020-05-06,547,81,Belgium,11455519,Western Europe,52405,457.46508735221863,4.77499098905951,426.85714285714283,2988,26.08349739544756,533.5,7469,4.657143862272849,65.20001407181988,8298,72.43670059820074,90.28571428571429,632,5.516991416975521,118.92857142857143,1665,1.0381770693110581,14.534478970354813
2020-05-07,552,76,Belgium,11455519,Western Europe,52957,462.2837254252732,4.818638073054569,431.14285714285717,3018,26.345379899417914,517.4285714285714,7244,4.5168496637173,63.2358952920422,8374,73.10013627492565,85.85714285714286,601,5.246379496206152,111.42857142857143,1560,0.9727064433184689,13.617890206458565
2020-05-08,442,71,Belgium,11455519,Western Europe,53399,466.14212765043646,3.85840222516326,410.57142857142856,2874,25.088343880360203,479.2857142857143,6710,4.183884765812132,58.57438672136985,8445,73.7199248676555,83.57142857142857,585,5.106708827421961,105.35714285714286,1475,0.9197064127530395,12.875889778542552
2020-05-09,483,74,Belgium,11455519,Western Europe,53882,470.3584359643592,4.216308313922748,445.7142857142857,3120,27.23578041291713,455.85714285714283,6382,3.97936700080671,55.71113801129395,8519,74.36590171078238,80.85714285714286,566,4.940849908240735,99.57142857142857,1394,0.869200501273042,12.168807017822589
2020-05-10,240,71,Belgium,11455519,Western Europe,54122,472.45349599612206,2.095060031762856,439.14285714285717,3074,26.83422724016258,445.2857142857143,6234,3.8870845946457275,54.419184325040185,8590,74.98569030351223,80.28571428571429,562,4.905932241044688,94.5,1323,0.8249298875066245,11.549018425092743
2020-05-11,118,72,Belgium,11455519,Western Europe,54240,473.48356717840545,1.030071182283404,436,3052,26.64218007058432,439.07142857142856,6147,3.832837504537582,53.65972506352615,8662,75.61420831304108,77.14285714285714,540,4.713885071466426,88.64285714285714,1241,0.7738004462552691,10.833206247573768
2020-05-12,476,65,Belgium,11455519,Western Europe,54716,477.63876957473514,4.155202396329664,408.2857142857143,2858,24.94867321157601,419.14285714285717,5868,3.6588726983287025,51.22421777660183,8727,76.18162040497685,72.85714285714286,510,4.452002567496069,83.64285714285714,1171,0.7301533622602097,10.222147071642935
2020-05-13,395,45,Belgium,11455519,Western Europe,55111,481.08688921034485,3.4481196356097006,386.57142857142856,2706,23.6218018581262,406.7142857142857,5694,3.5503785181124115,49.70529925357376,8772,76.57444416093239,67.71428571428571,474,4.13774356273164,79,1106,0.6896239271219401,9.654734979707161
2020-05-14,321,56,Belgium,11455519,Western Europe,55432,483.88903200282766,2.80214279248282,353.57142857142856,2475,21.605306577554455,392.35714285714283,5493,3.425049034069455,47.950686476972365,8828,77.06329150167706,64.85714285714286,454,3.9631552267514025,75.35714285714286,1055,0.6578239087826825,9.209534722957555
2020-05-15,305,43,Belgium,11455519,Western Europe,55737,486.55150412652625,2.6624721236986297,334,2338,20.40937647608982,372.2857142857143,5212,3.2498371683178586,45.497720356450024,8871,77.43865642403456,60.857142857142854,426,3.7187315563790695,72.21428571428571,1011,0.6303885988429307,8.82544038380103
2020-05-16,346,45,Belgium,11455519,Western Europe,56083,489.5718823389844,3.0203782124581173,314.42857142857144,2201,19.213446374625192,380.07142857142856,5321,3.31780191339588,46.44922678754232,8916,77.8314801799901,56.714285714285715,397,3.4655784692077245,68.78571428571429,963,0.6004591698177472,8.40642837744846
2020-05-17,147,30,Belgium,11455519,Western Europe,56230,490.85510660843914,1.2832242694547493,301.14285714285717,2108,18.401610612317086,370.14285714285717,5182,3.2311312751771193,45.23583785247967,8946,78.09336268396046,50.857142857142854,356,3.1076723804482365,65.57142857142857,918,0.5724003301066375,8.013604621492924
2020-05-18,81,31,Belgium,11455519,Western Europe,56311,491.5621893691591,0.7070827607199639,295.85714285714283,2071,18.078622190753645,365.92857142857144,5123,3.1943430186669977,44.720802261337965,8977,78.36397460472983,45,315,2.7497662916887484,61.07142857142857,855,0.5331179545110839,7.463651363155175
2020-05-19,317,37,Belgium,11455519,Western Europe,56628,494.32941449444587,2.7672251252867723,273.14285714285717,1912,16.690644919710753,340.7142857142857,4770,2.9742370093776263,41.639318131286764,9014,78.68696302629327,41,287,2.5053426213164154,56.92857142857143,797,0.4969532277723203,6.957345188812484
2020-05-20,292,33,Belgium,11455519,Western Europe,56920,496.87840419975737,2.5489897053114747,258.42857142857144,1809,15.791514989412528,322.5,4515,2.8152369176813377,39.41331684753873,9047,78.97503378066067,39.285714285714285,275,2.4005896197282723,53.5,749,0.4670237987471367,6.538333182459914
2020-05-21,385,30,Belgium,11455519,Western Europe,57305,500.23922966737695,3.3608254676195815,267.57142857142856,1873,16.350197664549288,310.57142857142856,4348,2.711107445864553,37.95550424210374,9077,79.23691628463102,35.57142857142857,249,2.173624782953963,50.214285714285715,703,0.438341429264669,6.136780009705366
2020-05-22,70,34,Belgium,11455519,Western Europe,57375,500.8502888433078,0.611059175930833,234,1638,14.298784716781492,284,3976,2.4791543709193795,34.708161192871316,9111,79.53371645579742,34.285714285714285,240,2.095060031762856,47.57142857142857,666,0.41527082772442325,5.8137915881419255
2020-05-23,248,41,Belgium,11455519,Western Europe,57623,503.01518420946275,2.1648953661549513,220,1540,13.443301870478326,267.2142857142857,3741,2.3326248746502514,32.65674824510352,9152,79.89162254455691,33.714285714285715,236,2.060142364566808,45.214285714285715,633,0.3946943452696095,5.525720833774533
2020-05-24,123,25,Belgium,11455519,Western Europe,57746,504.0889024757412,1.0737182662784637,216.57142857142858,1516,13.23379586730204,258.85714285714283,3624,2.259671891401366,31.635406479619125,9177,80.10985796453221,33,231,2.016495280571749,41.92857142857143,587,0.36601197578714184,5.124167661019985
2020-05-25,75,33,Belgium,11455519,Western Europe,57821,504.74360873566707,0.6547062599258925,215.71428571428572,1510,13.181419366507969,255.78571428571428,3581,2.2328601112329722,31.260041557261616,9210,80.3979287188996,33.285714285714285,233,2.033954114169773,39.142857142857146,548,0.3416943147041801,4.783720405858522
2020-05-26,314,26,Belgium,11455519,Western Europe,58135,507.4846456105568,2.7410368748897365,215.28571428571428,1507,13.155231116110933,244.21428571428572,3419,2.1318482882729777,29.845876035821686,9236,80.6248935556739,31.714285714285715,222,1.937930529380642,36.357142857142854,509,0.31737665362121836,4.443273150697057
2020-05-27,202,24,Belgium,11455519,Western Europe,58337,509.24798780395724,1.7633421934004039,202.42857142857142,1417,12.369583604199862,230.42857142857142,3226,2.011507042400885,28.16109859361239,9260,80.8343995588502,30.428571428571427,213,1.8593657781895347,34.857142857142854,488,0.3042825284227005,4.259955397917807
2020-05-28,182,24,Belgium,11455519,Western Europe,58519,510.8367416613774,1.5887538574201658,173.42857142857142,1214,10.597511994000447,220.5,3087,1.924836404182124,26.947709658549737,9284,81.04390556202648,29.571428571428573,207,1.8069892773954632,32.57142857142857,456,0.2843295757392447,3.9806140603494264
2020-05-29,171,26,Belgium,11455519,Western Europe,58690,512.3294719340084,1.492730272631035,187.85714285714286,1315,11.47918309070065,210.92857142857142,2953,1.841283414820153,25.777967807482142,9310,81.2708703988008,28.428571428571427,199,1.7371539430033682,31.357142857142858,439,0.27372956962615885,3.832213974766224
2020-05-30,165,16,Belgium,11455519,Western Europe,58855,513.7698257058454,1.4403537718369634,176,1232,10.75464149638266,198,2772,1.7284245262043563,24.197943366860986,9326,81.41054106758499,24.857142857142858,174,1.5189185230280706,29.285714285714285,410,0.25564720625677706,3.579060887594879
2020-05-31,61,23,Belgium,11455519,Western Europe,58916,514.3023201305851,0.5324944247397259,167.14285714285714,1170,10.213417654843923,191.85714285714286,2686,1.6748009658675689,23.447213522145965,9349,81.61131765396226,24.571428571428573,172,1.501459689430047,28.785714285714285,403,0.25128249785727114,3.517954970001796
2020-06-01,49,22,Belgium,11455519,Western Europe,58965,514.7300615537367,0.4277414231515831,163.42857142857142,1144,9.986452818069614,189.57142857142858,2654,1.6548480131841132,23.167872184577583,9371,81.80336482354052,23,161,1.4054361046409158,28.142857142857142,394,0.24567072991504918,3.4393902188106886
