date,cases,deaths,country,population,continent
2020-09-19,97,7,El_Salvador,6453550,America - ex USA
2020-09-20,82,3,El_Salvador,6453550,America - ex USA
2020-09-21,125,1,El_Salvador,6453550,America - ex USA
2020-09-22,245,2,El_Salvador,6453550,America - ex USA
2020-09-23,156,5,El_Salvador,6453550,America - ex USA
2020-09-24,0,0,El_Salvador,6453550,America - ex USA
2020-09-25,247,4,El_Salvador,6453550,America - ex USA
2020-09-26,214,3,El_Salvador,6453550,America - ex USA
2020-09-27,0,0,El_Salvador,6453550,America - ex USA
2020-09-28,215,0,El_Salvador,6453550,America - ex USA
2020-09-29,179,5,El_Salvador,6453550,America - ex USA
2020-09-30,172,12,El_Salvador,6453550,America - ex USA
2020-10-01,96,0,El_Salvador,6453550,America - ex USA
2020-10-02,98,5,El_Salvador,6453550,America - ex USA
2020-10-03,0,5,El_Salvador,6453550,America - ex USA
2020-10-04,183,10,El_Salvador,6453550,America - ex USA
2020-10-05,92,0,El_Salvador,6453550,America - ex USA
2020-10-06,193,6,El_Salvador,6453550,America - ex USA
2020-10-07,94,4,El_Salvador,6453550,America - ex USA
2020-10-08,105,4,El_Salvador,6453550,America - ex USA
2020-10-09,0,4,El_Salvador,6453550,America - ex USA
2020-10-10,109,0,El_Salvador,6453550,America - ex USA
2020-10-11,0,6,El_Salvador,6453550,America - ex USA
2020-10-12,245,7,El_Salvador,6453550,America - ex USA
2020-10-13,0,0,El_Salvador,6453550,America - ex USA
2020-10-14,284,5,El_Salvador,6453550,America - ex USA
2020-10-15,286,5,El_Salvador,6453550,America - ex USA
2020-10-16,295,8,El_Salvador,6453550,America - ex USA
2020-10-17,204,5,El_Salvador,6453550,America - ex USA
2020-10-18,191,5,El_Salvador,6453550,America - ex USA
2020-10-19,210,0,El_Salvador,6453550,America - ex USA
2020-10-20,0,4,El_Salvador,6453550,America - ex USA
2020-10-21,309,7,El_Salvador,6453550,America - ex USA
2020-10-22,145,3,El_Salvador,6453550,America - ex USA
2020-10-23,142,4,El_Salvador,6453550,America - ex USA
2020-10-24,159,4,El_Salvador,6453550,America - ex USA
2020-10-25,164,5,El_Salvador,6453550,America - ex USA
2020-10-26,0,4,El_Salvador,6453550,America - ex USA
2020-10-27,340,0,El_Salvador,6453550,America - ex USA
2020-10-28,0,9,El_Salvador,6453550,America - ex USA
2020-10-29,0,5,El_Salvador,6453550,America - ex USA
2020-10-30,520,4,El_Salvador,6453550,America - ex USA
2020-10-31,0,4,El_Salvador,6453550,America - ex USA
2020-11-01,0,4,El_Salvador,6453550,America - ex USA
2020-11-02,570,4,El_Salvador,6453550,America - ex USA
2020-11-03,0,4,El_Salvador,6453550,America - ex USA
2020-11-04,0,5,El_Salvador,6453550,America - ex USA
2020-11-05,0,5,El_Salvador,6453550,America - ex USA
2020-11-06,767,5,El_Salvador,6453550,America - ex USA
2020-11-07,363,4,El_Salvador,6453550,America - ex USA
2020-11-08,0,4,El_Salvador,6453550,America - ex USA
2020-11-09,0,4,El_Salvador,6453550,America - ex USA
2020-11-10,0,6,El_Salvador,6453550,America - ex USA
2020-11-11,0,4,El_Salvador,6453550,America - ex USA
2020-11-12,0,4,El_Salvador,6453550,America - ex USA
2020-11-13,885,5,El_Salvador,6453550,America - ex USA
2020-11-14,165,6,El_Salvador,6453550,America - ex USA
2020-11-15,163,5,El_Salvador,6453550,America - ex USA
2020-11-16,0,3,El_Salvador,6453550,America - ex USA
2020-11-17,311,5,El_Salvador,6453550,America - ex USA
2020-11-18,0,4,El_Salvador,6453550,America - ex USA
2020-11-19,296,5,El_Salvador,6453550,America - ex USA
2020-11-20,144,3,El_Salvador,6453550,America - ex USA
2020-11-21,141,6,El_Salvador,6453550,America - ex USA
2020-11-22,0,5,El_Salvador,6453550,America - ex USA
2020-11-23,312,6,El_Salvador,6453550,America - ex USA
2020-11-24,322,5,El_Salvador,6453550,America - ex USA
2020-11-25,0,0,El_Salvador,6453550,America - ex USA
2020-11-26,0,12,El_Salvador,6453550,America - ex USA
2020-11-27,521,4,El_Salvador,6453550,America - ex USA
2020-11-28,0,5,El_Salvador,6453550,America - ex USA
2020-03-15,1,0,Equatorial_Guinea,1355982,Africa
2020-03-16,0,0,Equatorial_Guinea,1355982,Africa
2020-03-17,0,0,Equatorial_Guinea,1355982,Africa
2020-03-18,0,0,Equatorial_Guinea,1355982,Africa
2020-03-19,2,0,Equatorial_Guinea,1355982,Africa
2020-03-20,1,0,Equatorial_Guinea,1355982,Africa
2020-03-21,0,0,Equatorial_Guinea,1355982,Africa
2020-03-22,2,0,Equatorial_Guinea,1355982,Africa
2020-03-23,0,0,Equatorial_Guinea,1355982,Africa
2020-03-24,3,0,Equatorial_Guinea,1355982,Africa
2020-03-25,0,0,Equatorial_Guinea,1355982,Africa
2020-03-26,2,0,Equatorial_Guinea,1355982,Africa
2020-03-27,1,0,Equatorial_Guinea,1355982,Africa
2020-03-28,1,0,Equatorial_Guinea,1355982,Africa
2020-03-29,0,0,Equatorial_Guinea,1355982,Africa
2020-03-30,1,0,Equatorial_Guinea,1355982,Africa
2020-03-31,0,0,Equatorial_Guinea,1355982,Africa
2020-04-01,1,0,Equatorial_Guinea,1355982,Africa
2020-04-02,0,0,Equatorial_Guinea,1355982,Africa
2020-04-03,0,0,Equatorial_Guinea,1355982,Africa
2020-04-04,1,0,Equatorial_Guinea,1355982,Africa
2020-04-05,0,0,Equatorial_Guinea,1355982,Africa
2020-04-06,0,0,Equatorial_Guinea,1355982,Africa
2020-04-07,0,0,Equatorial_Guinea,1355982,Africa
2020-04-08,0,0,Equatorial_Guinea,1355982,Africa
2020-04-09,2,0,Equatorial_Guinea,1355982,Africa
2020-04-10,0,0,Equatorial_Guinea,1355982,Africa
2020-04-11,0,0,Equatorial_Guinea,1355982,Africa
2020-04-12,0,0,Equatorial_Guinea,1355982,Africa
2020-04-13,3,0,Equatorial_Guinea,1355982,Africa
2020-04-14,0,0,Equatorial_Guinea,1355982,Africa
2020-04-15,20,0,Equatorial_Guinea,1355982,Africa
2020-04-16,10,0,Equatorial_Guinea,1355982,Africa
2020-04-17,0,0,Equatorial_Guinea,1355982,Africa
2020-04-18,28,0,Equatorial_Guinea,1355982,Africa
2020-04-19,0,0,Equatorial_Guinea,1355982,Africa
2020-04-20,0,0,Equatorial_Guinea,1355982,Africa
2020-04-21,0,0,Equatorial_Guinea,1355982,Africa
2020-04-22,0,0,Equatorial_Guinea,1355982,Africa
2020-04-23,4,0,Equatorial_Guinea,1355982,Africa
2020-04-24,1,1,Equatorial_Guinea,1355982,Africa
2020-04-25,128,0,Equatorial_Guinea,1355982,Africa
2020-04-26,2,0,Equatorial_Guinea,1355982,Africa
2020-04-27,44,0,Equatorial_Guinea,1355982,Africa
2020-04-28,0,0,Equatorial_Guinea,1355982,Africa
2020-04-29,57,0,Equatorial_Guinea,1355982,Africa
2020-04-30,0,0,Equatorial_Guinea,1355982,Africa
2020-05-01,0,0,Equatorial_Guinea,1355982,Africa
2020-05-02,0,0,Equatorial_Guinea,1355982,Africa
2020-05-03,0,0,Equatorial_Guinea,1355982,Africa
2020-05-04,0,0,Equatorial_Guinea,1355982,Africa
2020-05-05,0,1,Equatorial_Guinea,1355982,Africa
2020-05-06,124,2,Equatorial_Guinea,1355982,Africa
2020-05-07,0,0,Equatorial_Guinea,1355982,Africa
2020-05-08,0,0,Equatorial_Guinea,1355982,Africa
2020-05-09,0,0,Equatorial_Guinea,1355982,Africa
2020-05-10,0,0,Equatorial_Guinea,1355982,Africa
2020-05-11,0,0,Equatorial_Guinea,1355982,Africa
2020-05-12,0,0,Equatorial_Guinea,1355982,Africa
2020-05-13,0,0,Equatorial_Guinea,1355982,Africa
2020-05-14,83,2,Equatorial_Guinea,1355982,Africa
2020-05-15,72,1,Equatorial_Guinea,1355982,Africa
2020-05-16,0,0,Equatorial_Guinea,1355982,Africa
2020-05-17,0,0,Equatorial_Guinea,1355982,Africa
2020-05-18,0,0,Equatorial_Guinea,1355982,Africa
2020-05-19,125,0,Equatorial_Guinea,1355982,Africa
2020-05-20,171,0,Equatorial_Guinea,1355982,Africa
2020-05-21,0,0,Equatorial_Guinea,1355982,Africa
2020-05-22,13,3,Equatorial_Guinea,1355982,Africa
2020-05-23,0,0,Equatorial_Guinea,1355982,Africa
2020-05-24,140,2,Equatorial_Guinea,1355982,Africa
2020-05-25,0,0,Equatorial_Guinea,1355982,Africa
2020-05-26,0,0,Equatorial_Guinea,1355982,Africa
2020-05-27,0,0,Equatorial_Guinea,1355982,Africa
2020-05-28,0,0,Equatorial_Guinea,1355982,Africa
2020-05-29,0,0,Equatorial_Guinea,1355982,Africa
2020-05-30,0,0,Equatorial_Guinea,1355982,Africa
2020-05-31,263,0,Equatorial_Guinea,1355982,Africa
2020-06-01,0,0,Equatorial_Guinea,1355982,Africa
2020-06-02,0,0,Equatorial_Guinea,1355982,Africa
2020-06-03,0,0,Equatorial_Guinea,1355982,Africa
2020-06-04,0,0,Equatorial_Guinea,1355982,Africa
2020-06-05,0,0,Equatorial_Guinea,1355982,Africa
2020-06-06,0,0,Equatorial_Guinea,1355982,Africa
2020-06-07,0,0,Equatorial_Guinea,1355982,Africa
2020-06-08,0,0,Equatorial_Guinea,1355982,Africa
2020-06-09,0,0,Equatorial_Guinea,1355982,Africa
2020-06-10,0,0,Equatorial_Guinea,1355982,Africa
2020-06-11,0,0,Equatorial_Guinea,1355982,Africa
2020-06-12,0,0,Equatorial_Guinea,1355982,Africa
2020-06-13,0,0,Equatorial_Guinea,1355982,Africa
2020-06-14,0,0,Equatorial_Guinea,1355982,Africa
2020-06-15,0,0,Equatorial_Guinea,1355982,Africa
2020-06-16,0,0,Equatorial_Guinea,1355982,Africa
2020-06-17,0,0,Equatorial_Guinea,1355982,Africa
2020-06-18,0,0,Equatorial_Guinea,1355982,Africa
2020-06-19,0,0,Equatorial_Guinea,1355982,Africa
2020-06-20,358,20,Equatorial_Guinea,1355982,Africa
2020-06-21,0,0,Equatorial_Guinea,1355982,Africa
2020-06-22,0,0,Equatorial_Guinea,1355982,Africa
2020-06-23,337,0,Equatorial_Guinea,1355982,Africa
2020-06-24,0,0,Equatorial_Guinea,1355982,Africa
2020-06-25,0,0,Equatorial_Guinea,1355982,Africa
2020-06-26,0,0,Equatorial_Guinea,1355982,Africa
2020-06-27,0,0,Equatorial_Guinea,1355982,Africa
2020-06-28,0,0,Equatorial_Guinea,1355982,Africa
2020-06-29,0,0,Equatorial_Guinea,1355982,Africa
2020-06-30,0,0,Equatorial_Guinea,1355982,Africa
2020-07-01,0,0,Equatorial_Guinea,1355982,Africa
2020-07-02,0,0,Equatorial_Guinea,1355982,Africa
2020-07-03,1070,19,Equatorial_Guinea,1355982,Africa
2020-07-04,0,0,Equatorial_Guinea,1355982,Africa
2020-07-05,0,0,Equatorial_Guinea,1355982,Africa
2020-07-06,0,0,Equatorial_Guinea,1355982,Africa
2020-07-07,0,0,Equatorial_Guinea,1355982,Africa
2020-07-08,0,0,Equatorial_Guinea,1355982,Africa
2020-07-09,0,0,Equatorial_Guinea,1355982,Africa
2020-07-10,0,0,Equatorial_Guinea,1355982,Africa
2020-07-11,0,0,Equatorial_Guinea,1355982,Africa
2020-07-12,0,0,Equatorial_Guinea,1355982,Africa
2020-07-13,0,0,Equatorial_Guinea,1355982,Africa
2020-07-14,0,0,Equatorial_Guinea,1355982,Africa
2020-07-15,0,0,Equatorial_Guinea,1355982,Africa
2020-07-16,0,0,Equatorial_Guinea,1355982,Africa
2020-07-17,0,0,Equatorial_Guinea,1355982,Africa
2020-07-18,0,0,Equatorial_Guinea,1355982,Africa
2020-07-19,0,0,Equatorial_Guinea,1355982,Africa
2020-07-20,0,0,Equatorial_Guinea,1355982,Africa
2020-07-21,0,0,Equatorial_Guinea,1355982,Africa
2020-07-22,0,0,Equatorial_Guinea,1355982,Africa
2020-07-23,0,0,Equatorial_Guinea,1355982,Africa
2020-07-24,0,0,Equatorial_Guinea,1355982,Africa
2020-07-25,0,0,Equatorial_Guinea,1355982,Africa
2020-07-26,0,0,Equatorial_Guinea,1355982,Africa
2020-07-27,0,0,Equatorial_Guinea,1355982,Africa
2020-07-28,0,0,Equatorial_Guinea,1355982,Africa
2020-07-29,0,0,Equatorial_Guinea,1355982,Africa
2020-07-30,0,0,Equatorial_Guinea,1355982,Africa
2020-07-31,0,0,Equatorial_Guinea,1355982,Africa
2020-08-01,0,0,Equatorial_Guinea,1355982,Africa
2020-08-02,1750,32,Equatorial_Guinea,1355982,Africa
2020-08-03,0,0,Equatorial_Guinea,1355982,Africa
2020-08-04,0,0,Equatorial_Guinea,1355982,Africa
2020-08-05,0,0,Equatorial_Guinea,1355982,Africa
2020-08-06,0,0,Equatorial_Guinea,1355982,Africa
2020-08-07,0,0,Equatorial_Guinea,1355982,Africa
2020-08-08,0,0,Equatorial_Guinea,1355982,Africa
2020-08-09,0,0,Equatorial_Guinea,1355982,Africa
2020-08-10,0,0,Equatorial_Guinea,1355982,Africa
2020-08-11,0,0,Equatorial_Guinea,1355982,Africa
2020-08-12,0,0,Equatorial_Guinea,1355982,Africa
2020-08-13,0,0,Equatorial_Guinea,1355982,Africa
2020-08-14,0,0,Equatorial_Guinea,1355982,Africa
2020-08-15,0,0,Equatorial_Guinea,1355982,Africa
2020-08-16,0,0,Equatorial_Guinea,1355982,Africa
2020-08-17,0,0,Equatorial_Guinea,1355982,Africa
2020-08-18,0,0,Equatorial_Guinea,1355982,Africa
2020-08-19,71,0,Equatorial_Guinea,1355982,Africa
2020-08-20,0,0,Equatorial_Guinea,1355982,Africa
2020-08-21,0,0,Equatorial_Guinea,1355982,Africa
2020-08-22,0,0,Equatorial_Guinea,1355982,Africa
2020-08-23,34,0,Equatorial_Guinea,1355982,Africa
2020-08-24,0,0,Equatorial_Guinea,1355982,Africa
2020-08-25,0,0,Equatorial_Guinea,1355982,Africa
2020-08-26,0,0,Equatorial_Guinea,1355982,Africa
2020-08-27,0,0,Equatorial_Guinea,1355982,Africa
2020-08-28,2,0,Equatorial_Guinea,1355982,Africa
2020-08-29,0,0,Equatorial_Guinea,1355982,Africa
2020-08-30,13,0,Equatorial_Guinea,1355982,Africa
2020-08-31,0,0,Equatorial_Guinea,1355982,Africa
2020-09-01,0,0,Equatorial_Guinea,1355982,Africa
2020-09-02,24,0,Equatorial_Guinea,1355982,Africa
2020-09-03,0,0,Equatorial_Guinea,1355982,Africa
2020-09-04,0,0,Equatorial_Guinea,1355982,Africa
2020-09-05,7,0,Equatorial_Guinea,1355982,Africa
2020-09-06,0,0,Equatorial_Guinea,1355982,Africa
2020-09-07,0,0,Equatorial_Guinea,1355982,Africa
2020-09-08,0,0,Equatorial_Guinea,1355982,Africa
2020-09-09,13,0,Equatorial_Guinea,1355982,Africa
2020-09-10,0,0,Equatorial_Guinea,1355982,Africa
2020-09-11,5,0,Equatorial_Guinea,1355982,Africa
2020-09-12,0,0,Equatorial_Guinea,1355982,Africa
2020-09-13,6,0,Equatorial_Guinea,1355982,Africa
2020-09-14,0,0,Equatorial_Guinea,1355982,Africa
2020-09-15,4,0,Equatorial_Guinea,1355982,Africa
2020-09-16,0,0,Equatorial_Guinea,1355982,Africa
2020-09-17,0,0,Equatorial_Guinea,1355982,Africa
2020-09-18,0,0,Equatorial_Guinea,1355982,Africa
2020-09-19,2,0,Equatorial_Guinea,1355982,Africa
2020-09-20,0,0,Equatorial_Guinea,1355982,Africa
2020-09-21,0,0,Equatorial_Guinea,1355982,Africa
2020-09-22,16,0,Equatorial_Guinea,1355982,Africa
2020-09-23,0,0,Equatorial_Guinea,1355982,Africa
2020-09-24,0,0,Equatorial_Guinea,1355982,Africa
2020-09-25,0,0,Equatorial_Guinea,1355982,Africa
2020-09-26,0,0,Equatorial_Guinea,1355982,Africa
2020-09-27,10,0,Equatorial_Guinea,1355982,Africa
2020-09-28,0,0,Equatorial_Guinea,1355982,Africa
2020-09-29,0,0,Equatorial_Guinea,1355982,Africa
2020-09-30,2,0,Equatorial_Guinea,1355982,Africa
2020-10-01,0,0,Equatorial_Guinea,1355982,Africa
2020-10-02,15,0,Equatorial_Guinea,1355982,Africa
2020-10-03,0,0,Equatorial_Guinea,1355982,Africa
2020-10-04,0,0,Equatorial_Guinea,1355982,Africa
2020-10-05,0,0,Equatorial_Guinea,1355982,Africa
2020-10-06,7,0,Equatorial_Guinea,1355982,Africa
2020-10-07,0,0,Equatorial_Guinea,1355982,Africa
2020-10-08,10,0,Equatorial_Guinea,1355982,Africa
2020-10-09,0,0,Equatorial_Guinea,1355982,Africa
2020-10-10,1,0,Equatorial_Guinea,1355982,Africa
2020-10-11,0,0,Equatorial_Guinea,1355982,Africa
2020-10-12,0,0,Equatorial_Guinea,1355982,Africa
2020-10-13,3,0,Equatorial_Guinea,1355982,Africa
2020-10-14,0,0,Equatorial_Guinea,1355982,Africa
2020-10-15,2,0,Equatorial_Guinea,1355982,Africa
2020-10-16,0,0,Equatorial_Guinea,1355982,Africa
2020-10-17,2,0,Equatorial_Guinea,1355982,Africa
2020-10-18,0,0,Equatorial_Guinea,1355982,Africa
2020-10-19,0,0,Equatorial_Guinea,1355982,Africa
2020-10-20,0,0,Equatorial_Guinea,1355982,Africa
2020-10-21,4,0,Equatorial_Guinea,1355982,Africa
2020-10-22,0,0,Equatorial_Guinea,1355982,Africa
2020-10-23,0,0,Equatorial_Guinea,1355982,Africa
2020-10-24,5,0,Equatorial_Guinea,1355982,Africa
2020-10-25,0,0,Equatorial_Guinea,1355982,Africa
2020-10-26,0,0,Equatorial_Guinea,1355982,Africa
2020-10-27,4,0,Equatorial_Guinea,1355982,Africa
2020-10-28,0,0,Equatorial_Guinea,1355982,Africa
2020-10-29,0,0,Equatorial_Guinea,1355982,Africa
2020-10-30,0,0,Equatorial_Guinea,1355982,Africa
2020-10-31,5,0,Equatorial_Guinea,1355982,Africa
2020-11-01,0,0,Equatorial_Guinea,1355982,Africa
2020-11-02,1,0,Equatorial_Guinea,1355982,Africa
2020-11-03,0,0,Equatorial_Guinea,1355982,Africa
2020-11-04,0,0,Equatorial_Guinea,1355982,Africa
2020-11-05,0,0,Equatorial_Guinea,1355982,Africa
2020-11-06,3,2,Equatorial_Guinea,1355982,Africa
2020-11-07,0,0,Equatorial_Guinea,1355982,Africa
2020-11-08,0,0,Equatorial_Guinea,1355982,Africa
2020-11-09,0,0,Equatorial_Guinea,1355982,Africa
2020-11-10,0,0,Equatorial_Guinea,1355982,Africa
2020-11-11,10,0,Equatorial_Guinea,1355982,Africa
2020-11-12,2,0,Equatorial_Guinea,1355982,Africa
2020-11-13,0,0,Equatorial_Guinea,1355982,Africa
2020-11-14,0,0,Equatorial_Guinea,1355982,Africa
2020-11-15,0,0,Equatorial_Guinea,1355982,Africa
2020-11-16,0,0,Equatorial_Guinea,1355982,Africa
2020-11-17,17,0,Equatorial_Guinea,1355982,Africa
2020-11-18,0,0,Equatorial_Guinea,1355982,Africa
2020-11-19,0,0,Equatorial_Guinea,1355982,Africa
2020-11-20,0,0,Equatorial_Guinea,1355982,Africa
2020-11-21,0,0,Equatorial_Guinea,1355982,Africa
2020-11-22,9,0,Equatorial_Guinea,1355982,Africa
2020-11-23,0,0,Equatorial_Guinea,1355982,Africa
2020-11-24,7,0,Equatorial_Guinea,1355982,Africa
2020-11-25,0,0,Equatorial_Guinea,1355982,Africa
2020-11-26,9,0,Equatorial_Guinea,1355982,Africa
2020-11-27,0,0,Equatorial_Guinea,1355982,Africa
2020-03-22,1,0,Eritrea,3497117,Africa
2020-03-23,0,0,Eritrea,3497117,Africa
2020-03-24,0,0,Eritrea,3497117,Africa
2020-03-25,0,0,Eritrea,3497117,Africa
2020-03-26,3,0,Eritrea,3497117,Africa
2020-03-27,2,0,Eritrea,3497117,Africa
2020-03-28,0,0,Eritrea,3497117,Africa
2020-03-29,0,0,Eritrea,3497117,Africa
2020-03-30,6,0,Eritrea,3497117,Africa
2020-03-31,0,0,Eritrea,3497117,Africa
2020-04-01,3,0,Eritrea,3497117,Africa
2020-04-02,3,0,Eritrea,3497117,Africa
2020-04-03,4,0,Eritrea,3497117,Africa
2020-04-04,0,0,Eritrea,3497117,Africa
2020-04-05,7,0,Eritrea,3497117,Africa
2020-04-06,0,0,Eritrea,3497117,Africa
2020-04-07,2,0,Eritrea,3497117,Africa
2020-04-08,0,0,Eritrea,3497117,Africa
2020-04-09,2,0,Eritrea,3497117,Africa
2020-04-10,0,0,Eritrea,3497117,Africa
2020-04-11,1,0,Eritrea,3497117,Africa
2020-04-12,0,0,Eritrea,3497117,Africa
2020-04-13,0,0,Eritrea,3497117,Africa
2020-04-14,0,0,Eritrea,3497117,Africa
2020-04-15,1,0,Eritrea,3497117,Africa
2020-04-16,0,0,Eritrea,3497117,Africa
2020-04-17,0,0,Eritrea,3497117,Africa
2020-04-18,0,0,Eritrea,3497117,Africa
2020-04-19,0,0,Eritrea,3497117,Africa
2020-04-20,4,0,Eritrea,3497117,Africa
2020-04-21,0,0,Eritrea,3497117,Africa
2020-04-22,0,0,Eritrea,3497117,Africa
2020-04-23,0,0,Eritrea,3497117,Africa
2020-04-24,0,0,Eritrea,3497117,Africa
2020-04-25,0,0,Eritrea,3497117,Africa
2020-04-26,0,0,Eritrea,3497117,Africa
2020-04-27,0,0,Eritrea,3497117,Africa
2020-04-28,0,0,Eritrea,3497117,Africa
2020-04-29,0,0,Eritrea,3497117,Africa
2020-04-30,0,0,Eritrea,3497117,Africa
2020-05-01,0,0,Eritrea,3497117,Africa
2020-05-02,0,0,Eritrea,3497117,Africa
2020-05-03,0,0,Eritrea,3497117,Africa
2020-05-04,0,0,Eritrea,3497117,Africa
2020-05-05,0,0,Eritrea,3497117,Africa
2020-05-06,0,0,Eritrea,3497117,Africa
2020-05-07,0,0,Eritrea,3497117,Africa
2020-05-08,0,0,Eritrea,3497117,Africa
2020-05-09,0,0,Eritrea,3497117,Africa
2020-05-10,0,0,Eritrea,3497117,Africa
2020-05-11,0,0,Eritrea,3497117,Africa
2020-05-12,0,0,Eritrea,3497117,Africa
2020-05-13,0,0,Eritrea,3497117,Africa
2020-05-14,0,0,Eritrea,3497117,Africa
2020-05-15,0,0,Eritrea,3497117,Africa
2020-05-16,0,0,Eritrea,3497117,Africa
2020-05-17,0,0,Eritrea,3497117,Africa
2020-05-18,0,0,Eritrea,3497117,Africa
2020-05-19,0,0,Eritrea,3497117,Africa
2020-05-20,0,0,Eritrea,3497117,Africa
2020-05-21,0,0,Eritrea,3497117,Africa
2020-05-22,0,0,Eritrea,3497117,Africa
2020-05-23,0,0,Eritrea,3497117,Africa
2020-05-24,0,0,Eritrea,3497117,Africa
2020-05-25,0,0,Eritrea,3497117,Africa
2020-05-26,0,0,Eritrea,3497117,Africa
2020-05-27,0,0,Eritrea,3497117,Africa
2020-05-28,0,0,Eritrea,3497117,Africa
2020-05-29,0,0,Eritrea,3497117,Africa
2020-05-30,0,0,Eritrea,3497117,Africa
2020-05-31,0,0,Eritrea,3497117,Africa
2020-06-01,0,0,Eritrea,3497117,Africa
2020-06-02,0,0,Eritrea,3497117,Africa
2020-06-03,0,0,Eritrea,3497117,Africa
2020-06-04,1,0,Eritrea,3497117,Africa
2020-06-05,1,0,Eritrea,3497117,Africa
2020-06-06,0,0,Eritrea,3497117,Africa
2020-06-07,0,0,Eritrea,3497117,Africa
2020-06-08,0,0,Eritrea,3497117,Africa
2020-06-09,0,0,Eritrea,3497117,Africa
2020-06-10,0,0,Eritrea,3497117,Africa
2020-06-11,0,0,Eritrea,3497117,Africa
2020-06-12,0,0,Eritrea,3497117,Africa
2020-06-13,0,0,Eritrea,3497117,Africa
2020-06-14,24,0,Eritrea,3497117,Africa
2020-06-15,31,0,Eritrea,3497117,Africa
2020-06-16,13,0,Eritrea,3497117,Africa
2020-06-17,12,0,Eritrea,3497117,Africa
2020-06-18,10,0,Eritrea,3497117,Africa
2020-06-19,11,0,Eritrea,3497117,Africa
2020-06-20,0,0,Eritrea,3497117,Africa
2020-06-21,1,0,Eritrea,3497117,Africa
2020-06-22,0,0,Eritrea,3497117,Africa
2020-06-23,0,0,Eritrea,3497117,Africa
2020-06-24,0,0,Eritrea,3497117,Africa
2020-06-25,0,0,Eritrea,3497117,Africa
2020-06-26,1,0,Eritrea,3497117,Africa
2020-06-27,23,0,Eritrea,3497117,Africa
2020-06-28,24,0,Eritrea,3497117,Africa
2020-06-29,0,0,Eritrea,3497117,Africa
2020-06-30,0,0,Eritrea,3497117,Africa
2020-07-01,12,0,Eritrea,3497117,Africa
2020-07-02,0,0,Eritrea,3497117,Africa
2020-07-03,12,0,Eritrea,3497117,Africa
2020-07-04,0,0,Eritrea,3497117,Africa
2020-07-05,0,0,Eritrea,3497117,Africa
2020-07-06,0,0,Eritrea,3497117,Africa
2020-07-07,0,0,Eritrea,3497117,Africa
2020-07-08,0,0,Eritrea,3497117,Africa
2020-07-09,0,0,Eritrea,3497117,Africa
2020-07-10,17,0,Eritrea,3497117,Africa
2020-07-11,0,0,Eritrea,3497117,Africa
2020-07-12,0,0,Eritrea,3497117,Africa
2020-07-13,0,0,Eritrea,3497117,Africa
2020-07-14,0,0,Eritrea,3497117,Africa
2020-07-15,0,0,Eritrea,3497117,Africa
2020-07-16,0,0,Eritrea,3497117,Africa
