date,country,continent,population,weekly_cases,cases_14day_rollsum_per100000,cumulative_cases,weekly_deaths,deaths_14day_rollsum_per1000000,cumulative_deaths,weekly_cases_per100000,cum_cases_per100000,weekly_deaths_per100000,cum_deaths_per100000
2020-08-03,Israel,Asia,8655541,9977,243.150601447096,83002,64,15.0192807127827,600,115.26720282417934,958.9464136326084,0.739410742783149,6.931975713592022
2020-08-10,Israel,Asia,8655541,9678,227.079971084419,92680,85,17.2144063554202,685,111.81276826023931,1070.7591818928477,0.9820298927588698,7.914005606350892
2020-08-17,Israel,Asia,8655541,10471,232.787297755276,103151,149,27.0347052830089,834,120.97452949503678,1191.7337113878843,1.7214406355420189,9.635446241892911
2020-08-24,Israel,Asia,8655541,10869,246.547269546756,114020,85,27.0347052830089,919,125.57274005171948,1317.306451439604,0.9820298927588698,10.617476134651781
2020-08-31,Israel,Asia,8655541,16624,317.634680489642,130644,100,21.3735917835754,1019,192.06194043792294,1509.3683918775268,1.1553292855986703,11.772805420250451
2020-09-07,Israel,Asia,8655541,25952,491.89299663649,156596,100,23.1065857119734,1119,299.8310561985669,1809.1994480760939,1.1553292855986703,12.928134705849121
2020-09-14,Israel,Asia,8655541,31831,667.58392109748,188427,137,27.3813040686885,1256,367.7528648989128,2176.9523129750064,1.5828011212701782,14.5109358271193
2020-09-21,Israel,Asia,8655541,42599,859.91158727109,231026,210,40.0899262102739,1466,492.1587223721776,2669.111035347184,2.426191499757208,16.937127326876507
2020-09-28,Israel,Asia,8655541,37149,921.351998679228,268175,253,53.4917459232184,1719,429.19327630705004,3098.304311654234,2.922983092564636,19.860110419441142
2020-10-05,Israel,Asia,8655541,23653,702.463312229704,291828,264,59.7305240654513,1983,273.2700359226535,3371.5743475768877,3.0500693139804897,22.910179733421632
2020-10-12,Israel,Asia,8655541,12018,412.117509465902,303846,226,56.6111349943348,2209,138.8474735432482,3510.421821120136,2.611044185452995,25.52122391887463
2020-10-19,Israel,Asia,8655541,6302,211.656325121676,310148,188,47.830632423785,2397,72.8088515784282,3583.230672698564,2.1720190569255,27.69324297580013
2020-10-26,Israel,Asia,8655541,4983,130.37890987981,315131,157,39.8588603531541,2554,57.57005830138174,3640.8007309999457,1.8138669783899124,29.50710995419004
2020-11-02,Israel,Asia,8655541,4431,108.762698946259,319562,120,32.0026212110832,2674,51.19264064487708,3691.9933716448227,1.3863951427184045,30.893505096908445
2020-11-09,Israel,Asia,8655541,4573,104.025848875304,324135,58,20.5648612836563,2732,52.833208230427196,3744.82657987525,0.6700909856472288,31.563596082555673
2020-11-16,Israel,Asia,8655541,5268,113.695954995765,329403,74,15.2503465699025,2806,60.86274676533795,3805.689326640588,0.8549436713430161,32.41853975389869
2020-11-23,Israel,Asia,8655541,6577,136.848753879163,335980,58,15.2503465699025,2864,75.98600711382454,3881.675333754413,0.6700909856472288,33.08863073954592
2020-11-30,Israel,Asia,8655541,9221,182.518920538878,345201,53,12.8241550701452,2917,106.5329134250534,3988.208247179466,0.6123245213672953,33.70095526091321
