iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,new_cases_7day_rollsum,new_cases_7day_rollsum_per_100k,new_cases_14day_rollsum,new_cases_14ay_rollsum_per_100k,new_deaths_7day_rollsum,new_deaths_7day_rollsum_per_100k,new_deaths_14day_rollsum,new_deaths_14day_rollsum_per_100k
ESP,Europe,Spain,2021-04-19,3428354,21071,8299.714,77102,121,82.429,73326.273,450.67,177.516,1649.072,2.588,1.763,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124650,2.666,0.067,15,tests performed,12853599,9441685,3411914,NA,295515,27.49,20.19,7.3,6321,67.59,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,NA,2.97,83.56,0.904,58098,124.26108362004376,117029,250.3038031424507,577,1.2340983381315234,1319,2.8211017469592363
ESP,Europe,Spain,2021-04-20,3428354,0,7400.857,77102,0,68.143,73326.273,0,158.291,1649.072,0,1.457,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123189,2.635,0.06,16.6,tests performed,13041032,9588913,3452119,187433,281054,27.89,20.51,7.38,6011,67.59,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,NA,2.97,83.56,0.904,51806,110.80363692416239,110406,236.13840748656668,477,1.0202164771035298,1191,2.5473329648434047
ESP,Europe,Spain,2021-04-21,3446072,17718,8435.714,77364,262,86.857,73705.229,378.956,180.425,1654.676,5.604,1.858,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121727,2.604,0.069,14.4,tests performed,13497809,9886203,3611606,456777,294534,28.87,21.14,7.72,6300,67.59,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,NA,2.97,83.56,0.904,59050,126.29723893703026,119336,255.2380576763665,608,1.3004017150502014,1327,2.8382122958414757
ESP,Europe,Spain,2021-04-22,3456886,10814,8600.143,77496,132,87.714,73936.521,231.292,183.941,1657.499,2.823,1.876,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,39533769,845.556,NA,120266,2.572,0.072,14,tests performed,13909964,10141949,3768015,412155,289268,29.75,21.69,8.06,6187,67.59,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,NA,2.97,83.56,0.904,60201,128.75901915746246,120249,257.1907990675521,614,1.313234626711881,1317,2.8168241097386764
ESP,Europe,Spain,2021-04-23,3468617,11731,8762,77591,95,87.143,74187.426,250.905,187.403,1659.531,2.032,1.864,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14266251,10405863,3862789,356287,276499,30.51,22.26,8.26,5914,67.59,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,NA,2.97,83.56,0.904,61334,131.18230064290964,121105,259.02162779795174,610,1.3046793522707614,1263,2.70132790478356
ESP,Europe,Spain,2021-04-24,3468617,0,8762,77591,0,87.143,74187.426,0,187.403,1659.531,0,1.864,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283722,NA,NA,NA,6068,67.59,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,NA,2.97,83.56,0.904,61334,131.18230064290964,121105,259.02162779795174,610,1.3046793522707614,1263,2.70132790478356
ESP,Europe,Spain,2021-04-25,3468617,0,8762,77591,0,87.143,74187.426,0,187.403,1659.531,0,1.864,1.08,NA,NA,NA,NA,43.463,0.93,900.866,19.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,14715931,10796466,3947465,NA,290945,31.47,23.09,8.44,6223,67.59,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,NA,2.97,83.56,0.904,61334,131.18230064290964,121105,259.02162779795174,610,1.3046793522707614,1263,2.70132790478356
ESP,Europe,Spain,2021-04-26,3488469,19852,8587.857,77738,147,90.857,74612.024,424.598,183.679,1662.675,3.144,1.943,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14994667,11013911,4020945,278736,305867,32.07,23.56,8.6,6542,67.59,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,NA,2.97,83.56,0.904,60115,128.5750807569784,118213,252.83616437702216,636,1.3602886361380397,1213,2.594386974269563
ESP,Europe,Spain,2021-04-27,3496134,7665,9682.857,77855,117,107.571,74775.965,163.94,207.099,1665.177,2.502,2.301,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15377862,11261171,4166758,383195,333833,32.89,24.09,8.91,7140,67.59,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,NA,2.97,83.56,0.904,67780,144.9691254047741,119586,255.7727623289365,753,1.6105304135407923,1230,2.630746890644322
ESP,Europe,Spain,2021-04-28,3504799,8665,8389.571,77943,88,82.714,74961.293,185.329,179.438,1667.059,1.882,1.769,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15859772,11520146,4413784,481910,337423,33.92,24.64,9.44,7217,67.59,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,NA,2.97,83.56,0.904,58727,125.60640052590983,117777,251.9036394629401,579,1.2383759753520833,1187,2.5387776904022847
ESP,Europe,Spain,2021-04-29,3514942,10143,8293.714,78080,137,83.429,75178.234,216.94,177.388,1669.99,2.93,1.784,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16364595,11763360,4689766,504823,350662,35,25.16,10.03,7500,67.59,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,NA,2.97,83.56,0.904,58056,124.17125323841199,118257,252.93027239587445,584,1.249070068403483,1198,2.562304695115364
ESP,Europe,Spain,2021-04-30,3524077,9135,7922.857,78216,136,89.286,75373.615,195.381,169.456,1672.898,2.909,1.91,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338524,NA,NA,NA,7240,67.59,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,NA,2.97,83.56,0.904,55460,118.61888012612529,116794,249.80118076903491,625,1.3367616314249604,1235,2.6414409836957216
ESP,Europe,Spain,2021-05-01,3524077,0,7922.857,78216,0,89.286,75373.615,0,169.456,1672.898,0,1.91,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345164,NA,NA,NA,7382,67.59,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,NA,2.97,83.56,0.904,55460,118.61888012612529,116794,249.80118076903491,625,1.3367616314249604,1235,2.6414409836957216
ESP,Europe,Spain,2021-05-02,3524077,0,7922.857,78216,0,89.286,75373.615,0,169.456,1672.898,0,1.91,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17178566,12196079,5113598,NA,351805,36.74,26.09,10.94,7524,67.59,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,NA,2.97,83.56,0.904,55460,118.61888012612529,116794,249.80118076903491,625,1.3367616314249604,1235,2.6414409836957216
ESP,Europe,Spain,2021-05-03,3540430,16353,7423,78293,77,79.286,75723.376,349.761,158.765,1674.545,1.647,1.696,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17430810,12381213,5202297,252244,348020,37.28,26.48,11.13,7444,67.59,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,NA,2.97,83.56,0.904,51961,111.13515380875579,112076,239.71023456573417,555,1.187044328705365,1191,2.5473329648434047
ESP,Europe,Spain,2021-05-04,3544945,4515,6973,78399,106,77.714,75819.943,96.568,149.14,1676.812,2.267,1.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,NA,2.97,83.56,0.904,48811,104.39787518637398,116591,249.3670005911481,544,1.1635173239922856,1297,2.7740477375330777
SWE,Europe,Sweden,2020-02-01,1,1,NA,NA,NA,NA,0.099,0.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,NA,NA,NA,NA,NA,NA,NA,NA
SWE,Europe,Sweden,2020-02-02,1,0,NA,NA,NA,NA,0.099,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,NA,NA,NA,NA,NA,NA,NA,NA
SWE,Europe,Sweden,2020-02-03,1,0,NA,NA,NA,NA,0.099,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,NA,NA,NA,NA,NA,NA,NA,NA
SWE,Europe,Sweden,2020-02-04,1,0,NA,NA,NA,NA,0.099,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,NA,NA,NA,NA,NA,NA,NA,NA
SWE,Europe,Sweden,2020-02-05,1,0,NA,NA,NA,NA,0.099,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,NA,NA,NA,NA,NA,NA,NA,NA
SWE,Europe,Sweden,2020-02-06,1,0,0.143,NA,NA,0,0.099,0,0.014,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,NA,NA,NA,NA,NA,NA,NA,NA
SWE,Europe,Sweden,2020-02-07,1,0,0.143,NA,NA,0,0.099,0,0.014,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,1,0.009901705766852455,NA,NA,NA,NA,NA,NA
SWE,Europe,Sweden,2020-02-08,1,0,0,NA,NA,0,0.099,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,0,0,NA,NA,NA,NA,NA,NA
SWE,Europe,Sweden,2020-02-09,1,0,0,NA,NA,0,0.099,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,0,0,NA,NA,NA,NA,NA,NA
SWE,Europe,Sweden,2020-02-10,1,0,0,NA,NA,0,0.099,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,0,0,NA,NA,NA,NA,NA,NA
SWE,Europe,Sweden,2020-02-11,1,0,0,NA,NA,0,0.099,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,0,0,NA,NA,NA,NA,NA,NA
SWE,Europe,Sweden,2020-02-12,1,0,0,NA,NA,0,0.099,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,0,0,NA,NA,NA,NA,NA,NA
SWE,Europe,Sweden,2020-02-13,1,0,0,NA,NA,0,0.099,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,0,0,NA,NA,NA,NA,NA,NA
SWE,Europe,Sweden,2020-02-14,1,0,0,NA,NA,0,0.099,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,0,0,1,0.009901705766852455,NA,NA,NA,NA
SWE,Europe,Sweden,2020-02-15,1,0,0,NA,NA,0,0.099,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,0,0,0,0,NA,NA,NA,NA
SWE,Europe,Sweden,2020-02-16,1,0,0,NA,NA,0,0.099,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,0,0,0,0,NA,NA,NA,NA
SWE,Europe,Sweden,2020-02-17,1,0,0,NA,NA,0,0.099,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,0,0,0,0,NA,NA,NA,NA
SWE,Europe,Sweden,2020-02-18,1,0,0,NA,NA,0,0.099,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,0,0,0,0,NA,NA,NA,NA
SWE,Europe,Sweden,2020-02-19,1,0,0,NA,NA,0,0.099,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,0,0,0,0,NA,NA,NA,NA
SWE,Europe,Sweden,2020-02-20,1,0,0,NA,NA,0,0.099,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,0,0,0,0,NA,NA,NA,NA
SWE,Europe,Sweden,2020-02-21,1,0,0,NA,NA,0,0.099,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,0,0,0,0,NA,NA,NA,NA
SWE,Europe,Sweden,2020-02-22,1,0,0,NA,NA,0,0.099,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,0,0,0,0,NA,NA,NA,NA
SWE,Europe,Sweden,2020-02-23,1,0,0,NA,NA,0,0.099,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,0,0,0,0,NA,NA,NA,NA
SWE,Europe,Sweden,2020-02-24,1,0,0,NA,NA,0,0.099,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,0,0,0,0,NA,NA,NA,NA
SWE,Europe,Sweden,2020-02-25,1,0,0,NA,NA,0,0.099,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,0,0,0,0,NA,NA,NA,NA
SWE,Europe,Sweden,2020-02-26,2,1,0.143,NA,NA,0,0.198,0.099,0.014,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,1,0.009901705766852455,1,0.009901705766852455,NA,NA,NA,NA
SWE,Europe,Sweden,2020-02-27,3,1,0.286,NA,NA,0,0.297,0.099,0.028,NA,NA,0,NA,0,0,1,0.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,2,0.01980341153370491,2,0.01980341153370491,NA,NA,NA,NA
SWE,Europe,Sweden,2020-02-28,11,8,1.429,NA,NA,0,1.089,0.792,0.141,NA,NA,0,NA,0,0,1,0.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,10,0.09901705766852456,10,0.09901705766852456,NA,NA,NA,NA
SWE,Europe,Sweden,2020-02-29,14,3,1.857,NA,NA,0,1.386,0.297,0.184,NA,NA,0,NA,0,0,1,0.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,13,0.12872217496908192,13,0.12872217496908192,NA,NA,NA,NA
SWE,Europe,Sweden,2020-03-01,14,0,1.857,NA,NA,0,1.386,0,0.184,NA,NA,0,NA,0,0,1,0.099,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,13,0.12872217496908192,13,0.12872217496908192,NA,NA,NA,NA
SWE,Europe,Sweden,2020-03-02,19,5,2.571,NA,NA,0,1.881,0.495,0.255,NA,NA,0,NA,0,0,3,0.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,18,0.17823070380334421,18,0.17823070380334421,NA,NA,NA,NA
SWE,Europe,Sweden,2020-03-03,32,13,4.429,NA,NA,0,3.169,1.287,0.439,NA,NA,0,NA,0,0,3,0.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,31,0.3069528787724261,31,0.3069528787724261,NA,NA,NA,NA
SWE,Europe,Sweden,2020-03-04,62,30,8.571,NA,NA,0,6.139,2.971,0.849,NA,NA,0,NA,0,0,3,0.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,60,0.5941023460111473,61,0.6040040517779998,NA,NA,NA,NA
SWE,Europe,Sweden,2020-03-05,87,25,12,NA,NA,0,8.614,2.475,1.188,NA,NA,0,NA,0,0,6,0.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,84,0.8317432844156063,86,0.8515466959493112,NA,NA,NA,NA
SWE,Europe,Sweden,2020-03-06,146,59,19.286,NA,NA,0,14.456,5.842,1.91,NA,NA,0,NA,0,0,7,0.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,135,1.3367302785250814,145,1.4357473361936062,NA,NA,NA,NA
SWE,Europe,Sweden,2020-03-07,179,33,23.571,NA,NA,0,17.724,3.268,2.334,NA,NA,0,2.42,0,0,7,0.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,165,1.6337814515306552,178,1.7625036264997371,NA,NA,NA,NA
SWE,Europe,Sweden,2020-03-08,225,46,30.143,NA,NA,0,22.279,4.555,2.985,NA,NA,0,2.42,0,0,7,0.693,2.934,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,211,2.0892599168058683,224,2.21798209177495,NA,NA,NA,NA
SWE,Europe,Sweden,2020-03-09,326,101,43.857,NA,NA,0,32.28,10.001,4.343,NA,NA,0,2.4,0,0,10,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,307,3.039823670423704,325,3.218054374227048,NA,NA,NA,NA
SWE,Europe,Sweden,2020-03-10,424,98,56,1,1,0.143,41.983,9.704,5.545,0.099,0.099,0.014,2.34,0,0,14,1.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,392,3.8814686606061626,423,4.188421539378589,NA,NA,NA,NA
SWE,Europe,Sweden,2020-03-11,620,196,79.714,1,0,0.143,61.391,19.407,7.893,0.099,0,0.014,2.26,0,0,18,1.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,558,5.52515181790367,618,6.1192541639148175,NA,NA,NA,NA
SWE,Europe,Sweden,2020-03-12,771,151,97.714,2,1,0.286,76.342,14.952,9.675,0.198,0.099,0.028,2.13,0,0,15,1.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,NA,2.22,82.8,0.945,684,6.77276674452708,768,7.604510028942686,NA,NA,NA,NA
